Lake_ID,STN,Site.ID,Lake_Name,Latitude,Longitude,meanTP_yearly,Secchi.depth_avg,Lake.Area
3304,2238,1,kashagawigamog lake,44.97194444,-78.61138889,8.75,4.8,27769.63
3305,2238,1,kashagawigamog lake,44.97194444,-78.61138889,7.55,4.7,27769.63
3306,2238,1,kashagawigamog lake,44.97194444,-78.61138889,9.5,4.4,27769.63
3307,2238,1,kashagawigamog lake,44.97194444,-78.61138889,6.533333333,4.4,27769.63
3308,2238,2,kashagawigamog lake,44.96361111,-78.62416667,18.75,4.3,27769.63
3309,2238,2,kashagawigamog lake,44.96361111,-78.62416667,6.45,4,27769.63
3310,2238,2,kashagawigamog lake,44.96361111,-78.62416667,11.4,3.5,27769.63
3311,2238,2,kashagawigamog lake,44.96361111,-78.62416667,7.4,3.5,27769.63
3312,2238,2,kashagawigamog lake,44.96361111,-78.62416667,7.2,3.7,27769.63
3313,2238,2,kashagawigamog lake,44.96361111,-78.62416667,10.15,4,27769.63
3314,2238,2,kashagawigamog lake,44.96361111,-78.62416667,8.75,3.6,27769.63
3315,2238,2,kashagawigamog lake,44.96361111,-78.62416667,6.3,3.7,27769.63
3316,2238,2,kashagawigamog lake,44.96361111,-78.62416667,8.1,3.9,27769.63
3317,2238,2,kashagawigamog lake,44.96361111,-78.62416667,6.9,3.8,27769.63
3318,2238,2,kashagawigamog lake,44.96361111,-78.62416667,5.8,4.1,27769.63
3319,2238,2,kashagawigamog lake,44.96361111,-78.62416667,6.05,4.4,27769.63
3320,2238,2,kashagawigamog lake,44.96361111,-78.62416667,6.266666667,4.1,27769.63
3321,2238,2,kashagawigamog lake,44.96361111,-78.62416667,6.783333333,4.1,27769.63
3322,2238,2,kashagawigamog lake,44.96361111,-78.62416667,5.166666667,4.9,27769.63
3323,2240,2,kashwakamak lake,44.88361111,-76.97,8.2,3.8,130371.42
3324,2240,2,kashwakamak lake,44.88361111,-76.97,6.25,4.3,130371.42
3325,2240,2,kashwakamak lake,44.88361111,-76.97,7.25,4.5,130371.42
3326,2240,2,kashwakamak lake,44.88361111,-76.97,5.3,4.6,130371.42
3327,2240,2,kashwakamak lake,44.88361111,-76.97,6.3,4.9,130371.42
3328,2240,2,kashwakamak lake,44.88361111,-76.97,9.9,5.1,130371.42
3329,2240,3,kashwakamak lake,44.84583333,-77.07416667,8.65,4.9,130371.42
3330,2240,3,kashwakamak lake,44.84583333,-77.07416667,6.5,5.8,130371.42
3331,2240,3,kashwakamak lake,44.84583333,-77.07416667,6.95,5.8,130371.42
3332,2240,3,kashwakamak lake,44.84583333,-77.07416667,5.25,5.3,130371.42
3333,2240,3,kashwakamak lake,44.84583333,-77.07416667,4.3,5.9,130371.42
3334,2240,3,kashwakamak lake,44.84583333,-77.07416667,6.7,6.4,130371.42
3335,2240,3,kashwakamak lake,44.84583333,-77.07416667,8,5.3,130371.42
3336,2240,3,kashwakamak lake,44.84583333,-77.07416667,6.75,5.1,130371.42
3337,2240,3,kashwakamak lake,44.84583333,-77.07416667,8.1,4.9,130371.42
3338,2240,3,kashwakamak lake,44.84583333,-77.07416667,7.5,4.9,130371.42
3339,2240,3,kashwakamak lake,44.84583333,-77.07416667,5.3,5.1,130371.42
3340,2240,3,kashwakamak lake,44.84583333,-77.07416667,8.2,4.2,130371.42
3341,2240,3,kashwakamak lake,44.84583333,-77.07416667,4.9,4.2,130371.42
3342,2240,3,kashwakamak lake,44.84583333,-77.07416667,6,5.2,130371.42
3343,2240,3,kashwakamak lake,44.84583333,-77.07416667,5,5.2,130371.42
3344,2242,1,kasshabog lake,44.63027778,-77.96361111,12.31,3.3,23320.71
3345,2242,1,kasshabog lake,44.63027778,-77.96361111,5.7,4.1,23320.71
3346,2242,1,kasshabog lake,44.63027778,-77.96361111,4.8,3.7,23320.71
3347,2242,1,kasshabog lake,44.63027778,-77.96361111,6.55,4.6,23320.71
3348,2242,1,kasshabog lake,44.63027778,-77.96361111,4.1,4.9,23320.71
3349,2242,1,kasshabog lake,44.63027778,-77.96361111,6.75,5,23320.71
3350,2242,1,kasshabog lake,44.63027778,-77.96361111,14.175,5.2,23320.71
3351,2242,1,kasshabog lake,44.63027778,-77.96361111,4.5,5.8,23320.71
3352,2242,1,kasshabog lake,44.63027778,-77.96361111,4.8,5.4,23320.71
3353,2242,1,kasshabog lake,44.63027778,-77.96361111,4.1,5,23320.71
3354,2242,1,kasshabog lake,44.63027778,-77.96361111,6,5.2,23320.71
3355,2242,1,kasshabog lake,44.63027778,-77.96361111,6.6,5.3,23320.71
3356,2242,2,kasshabog lake,44.65416667,-77.93583333,11.21,3.3,23320.71
3357,2242,2,kasshabog lake,44.65416667,-77.93583333,6.566666667,4.5,23320.71
3358,2242,2,kasshabog lake,44.65416667,-77.93583333,6.15,4.3,23320.71
3359,2242,2,kasshabog lake,44.65416667,-77.93583333,6.3,4.7,23320.71
3360,2242,2,kasshabog lake,44.65416667,-77.93583333,4.5,5.5,23320.71
3361,2242,2,kasshabog lake,44.65416667,-77.93583333,10.8,5.3,23320.71
3362,2242,2,kasshabog lake,44.65416667,-77.93583333,5.65,5.7,23320.71
3363,2242,2,kasshabog lake,44.65416667,-77.93583333,4.7,5.8,23320.71
3364,2242,2,kasshabog lake,44.65416667,-77.93583333,4.3,5.4,23320.71
3365,2242,2,kasshabog lake,44.65416667,-77.93583333,5.9,5.3,23320.71
3366,2242,2,kasshabog lake,44.65416667,-77.93583333,5.5,5,23320.71
3367,2242,2,kasshabog lake,44.65416667,-77.93583333,4.8,5.5,23320.71
3368,2242,3,kasshabog lake,44.64305556,-77.94166667,7.9,3.3,23320.71
3369,2242,3,kasshabog lake,44.64305556,-77.94166667,5.35,4.2,23320.71
3370,2242,3,kasshabog lake,44.64305556,-77.94166667,6.95,4.3,23320.71
3371,2242,3,kasshabog lake,44.64305556,-77.94166667,7.45,4.4,23320.71
3372,2242,3,kasshabog lake,44.64305556,-77.94166667,5.65,5.4,23320.71
3373,2242,3,kasshabog lake,44.64305556,-77.94166667,7.8,5.1,23320.71
3374,2242,3,kasshabog lake,44.64305556,-77.94166667,7.2,5.4,23320.71
3375,2242,3,kasshabog lake,44.64305556,-77.94166667,4.3,6.1,23320.71
3376,2242,3,kasshabog lake,44.64305556,-77.94166667,4.6,5.5,23320.71
3377,2242,3,kasshabog lake,44.64305556,-77.94166667,6.3,5.3,23320.71
3378,2242,3,kasshabog lake,44.64305556,-77.94166667,7.2,5,23320.71
3379,2242,3,kasshabog lake,44.64305556,-77.94166667,4.9,5.4,23320.71
3380,7076,1,katchewanooka lake,44.46666667,-78.24888889,20.27,5.3,5832.84
3381,7076,1,katchewanooka lake,44.46666667,-78.24888889,20.025,4.9,5832.84
3382,7076,1,katchewanooka lake,44.46666667,-78.24888889,15.47,4.9,5832.84
3383,7076,1,katchewanooka lake,44.46666667,-78.24888889,16.15,5.7,5832.84
3384,7076,1,katchewanooka lake,44.46666667,-78.24888889,16.05,5,5832.84
3385,7076,1,katchewanooka lake,44.46666667,-78.24888889,14.83333333,5.5,5832.84
3386,7076,1,katchewanooka lake,44.46666667,-78.24888889,20.27,4.9,5832.84
3387,7076,1,katchewanooka lake,44.46666667,-78.24888889,14.96,4.7,5832.84
3388,7076,1,katchewanooka lake,44.46666667,-78.24888889,15.66666667,4.6,5832.84
3389,7076,1,katchewanooka lake,44.46666667,-78.24888889,15.36,4.5,5832.84
3390,7076,1,katchewanooka lake,44.46666667,-78.24888889,13.81666667,5,5832.84
3391,7076,1,katchewanooka lake,44.46666667,-78.24888889,15.21666667,4.6,5832.84
3392,7076,1,katchewanooka lake,44.46666667,-78.24888889,14.15,4.5,5832.84
3393,7076,1,katchewanooka lake,44.46666667,-78.24888889,14.83333333,5.5,5832.84
3394,7076,1,katchewanooka lake,44.46666667,-78.24888889,15.98333333,4.9,5832.84
3395,7076,2,katchewanooka lake,44.48222222,-78.23805556,15.53333333,4.8,5832.84
3396,7076,2,katchewanooka lake,44.48222222,-78.23805556,14.075,5.2,5832.84
3397,7076,2,katchewanooka lake,44.48222222,-78.23805556,18.16666667,4.5,5832.84
3398,7076,2,katchewanooka lake,44.48222222,-78.23805556,13.91666667,5,5832.84
3399,7076,2,katchewanooka lake,44.48222222,-78.23805556,14.63333333,5,5832.84
3400,7076,2,katchewanooka lake,44.48222222,-78.23805556,14,4.6,5832.84
3401,7076,2,katchewanooka lake,44.48222222,-78.23805556,14.08,4.8,5832.84
3402,7076,2,katchewanooka lake,44.48222222,-78.23805556,14.23333333,4.8,5832.84
3403,7076,2,katchewanooka lake,44.48222222,-78.23805556,13.58333333,5,5832.84
3404,7076,2,katchewanooka lake,44.48222222,-78.23805556,13.86666667,5.7,5832.84
3405,7076,2,katchewanooka lake,44.48222222,-78.23805556,14.7,5.7,5832.84
3406,2252,1,kawagama lake,45.26527778,-78.79583333,5.5,5.1,2234.86
3407,2252,1,kawagama lake,45.26527778,-78.79583333,2.7,5.4,2234.86
3408,2252,1,kawagama lake,45.26527778,-78.79583333,3.7,5.7,2234.86
3409,2252,1,kawagama lake,45.26527778,-78.79583333,3.35,5.5,2234.86
3410,2252,1,kawagama lake,45.26527778,-78.79583333,4.9,5.2,2234.86
3411,2252,1,kawagama lake,45.26527778,-78.79583333,4.2,5.6,2234.86
3412,2252,1,kawagama lake,45.26527778,-78.79583333,3.45,5.3,2234.86
3413,2252,1,kawagama lake,45.26527778,-78.79583333,4.75,5.1,2234.86
3414,2252,1,kawagama lake,45.26527778,-78.79583333,3.9,5.6,2234.86
3415,2252,1,kawagama lake,45.26527778,-78.79583333,3.6,5.5,2234.86
3416,2252,1,kawagama lake,45.26527778,-78.79583333,2.8,5.5,2234.86
3417,2252,1,kawagama lake,45.26527778,-78.79583333,4.8,4.7,2234.86
3418,2252,1,kawagama lake,45.26527778,-78.79583333,3.9,5,2234.86
3419,2252,1,kawagama lake,45.26527778,-78.79583333,4.7,5.3,2234.86
3420,2252,2,kawagama lake,45.29694444,-78.75111111,4.2,7.1,2234.86
3421,2252,2,kawagama lake,45.29694444,-78.75111111,2.75,7.5,2234.86
3422,2252,2,kawagama lake,45.29694444,-78.75111111,2.35,7.9,2234.86
3423,2252,2,kawagama lake,45.29694444,-78.75111111,3.1,7,2234.86
3424,2252,2,kawagama lake,45.29694444,-78.75111111,2.9,7.4,2234.86
3425,2252,2,kawagama lake,45.29694444,-78.75111111,3.3,7.6,2234.86
3426,2252,2,kawagama lake,45.29694444,-78.75111111,2.8,6.8,2234.86
3427,2252,2,kawagama lake,45.29694444,-78.75111111,2.85,7.3,2234.86
3428,2252,2,kawagama lake,45.29694444,-78.75111111,2.4,7.6,2234.86
3429,2252,2,kawagama lake,45.29694444,-78.75111111,3.4,7.2,2234.86
3430,2252,2,kawagama lake,45.29694444,-78.75111111,2.4,7.7,2234.86
3431,2252,2,kawagama lake,45.29694444,-78.75111111,3,6.1,2234.86
3432,2252,2,kawagama lake,45.29694444,-78.75111111,2.9,6.4,2234.86
3433,2252,2,kawagama lake,45.29694444,-78.75111111,3.2,6.6,2234.86
3434,2252,3,kawagama lake,45.31555556,-78.74222222,3.5,7.6,2234.86
3435,2252,3,kawagama lake,45.31555556,-78.74222222,3.3,7.4,2234.86
3436,2252,3,kawagama lake,45.31555556,-78.74222222,2.4,7.8,2234.86
3437,2252,3,kawagama lake,45.31555556,-78.74222222,2.75,7.3,2234.86
3438,2252,3,kawagama lake,45.31555556,-78.74222222,3.75,7.5,2234.86
3439,2252,3,kawagama lake,45.31555556,-78.74222222,3.3,7.4,2234.86
3440,2252,3,kawagama lake,45.31555556,-78.74222222,2.7,6.3,2234.86
3441,2252,3,kawagama lake,45.31555556,-78.74222222,2.85,6.8,2234.86
3442,2252,3,kawagama lake,45.31555556,-78.74222222,2.7,7.5,2234.86
3443,2252,3,kawagama lake,45.31555556,-78.74222222,3.5,6.7,2234.86
3444,2252,3,kawagama lake,45.31555556,-78.74222222,2.5,7.5,2234.86
3445,2252,3,kawagama lake,45.31555556,-78.74222222,2.9,6.2,2234.86
3446,2252,3,kawagama lake,45.31555556,-78.74222222,3,6.7,2234.86
3447,2252,3,kawagama lake,45.31555556,-78.74222222,3.5,6.5,2234.86
3448,2252,4,kawagama lake,45.31027778,-78.7975,4.65,5,2234.86
3449,2252,4,kawagama lake,45.31027778,-78.7975,3.7,5.7,2234.86
3450,2252,4,kawagama lake,45.31027778,-78.7975,3.8,5.2,2234.86
3451,2252,4,kawagama lake,45.31027778,-78.7975,3.75,5.6,2234.86
3452,2252,4,kawagama lake,45.31027778,-78.7975,3.85,5.6,2234.86
3453,2252,4,kawagama lake,45.31027778,-78.7975,2.85,6,2234.86
3454,2252,4,kawagama lake,45.31027778,-78.7975,3.7,5,2234.86
3455,2252,4,kawagama lake,45.31027778,-78.7975,3.4,5.8,2234.86
3456,2252,4,kawagama lake,45.31027778,-78.7975,3.4,5.8,2234.86
3457,2252,4,kawagama lake,45.31027778,-78.7975,4.5,5.4,2234.86
3458,2252,4,kawagama lake,45.31027778,-78.7975,3.5,6.5,2234.86
3459,2252,4,kawagama lake,45.31027778,-78.7975,3.9,5,2234.86
3460,2252,4,kawagama lake,45.31027778,-78.7975,3.9,4.9,2234.86
3461,2252,4,kawagama lake,45.31027778,-78.7975,4.2,4.8,2234.86
3462,2252,5,kawagama lake,45.30527778,-78.68388889,7,5.9,2234.86
3463,2252,5,kawagama lake,45.30527778,-78.68388889,2.3,7.5,2234.86
3464,2252,5,kawagama lake,45.30527778,-78.68388889,3.4,6.4,2234.86
3465,2252,5,kawagama lake,45.30527778,-78.68388889,2.35,6.6,2234.86
3466,2252,5,kawagama lake,45.30527778,-78.68388889,3.75,7,2234.86
3467,2252,5,kawagama lake,45.30527778,-78.68388889,3.65,6.2,2234.86
3468,2252,5,kawagama lake,45.30527778,-78.68388889,3.8,5.4,2234.86
3469,2252,5,kawagama lake,45.30527778,-78.68388889,3,5.7,2234.86
3470,2252,5,kawagama lake,45.30527778,-78.68388889,3,6.4,2234.86
3471,2252,5,kawagama lake,45.30527778,-78.68388889,3.4,5.5,2234.86
3472,2252,5,kawagama lake,45.30527778,-78.68388889,2.6,7.2,2234.86
3473,2252,5,kawagama lake,45.30527778,-78.68388889,3.4,5.9,2234.86
3474,2252,5,kawagama lake,45.30527778,-78.68388889,3.6,5.4,2234.86
3475,2252,5,kawagama lake,45.30527778,-78.68388889,4,5.6,2234.86
3476,2252,6,kawagama lake,45.29055556,-78.75222222,16.6,3.4,2234.86
3477,2252,9,kawagama lake,45.31222222,-79.20916667,18.2,4.6,2234.86
3478,2252,10,kawagama lake,45.3125,-78.79666667,8.8,4,2234.86
3479,2254,2,kawawaymog lake,45.91,-79.16694444,9.2,2.8,6301.12
3480,2260,1,kawigamog lake,45.89805556,-80.31777778,14.75,1.6,2.82
3481,2264,1,kearney lake,45.57583333,-78.43472222,8.8,2.3,334328.43
3482,2281,1,kelly lake,45.25083333,-78.61888889,3.9,7.5,1052452.68
3483,2281,1,kelly lake,45.25083333,-78.61888889,5.2,5,1052452.68
3484,6976,2,kennaway lake,45.13722222,-78.17472222,9.75,4.7,338935.66
3485,6976,2,kennaway lake,45.13722222,-78.17472222,7.55,3.4,338935.66
3486,6976,2,kennaway lake,45.13722222,-78.17472222,7.8,3.3,338935.66
3487,6977,1,kennebec lake,44.7575,-76.90666667,16.25,1.1,96971.83
3488,6977,1,kennebec lake,44.7575,-76.90666667,23.5,3.5,96971.83
3489,6977,1,kennebec lake,44.7575,-76.90666667,11.1,2,96971.83
3490,6977,1,kennebec lake,44.7575,-76.90666667,10.75,2.3,96971.83
3491,6977,1,kennebec lake,44.7575,-76.90666667,12.35,1.9,96971.83
3492,6977,1,kennebec lake,44.7575,-76.90666667,14.95,2.6,96971.83
3493,6977,1,kennebec lake,44.7575,-76.90666667,11.2,2.9,96971.83
3494,6977,1,kennebec lake,44.7575,-76.90666667,10.6,2.7,96971.83
3495,6977,1,kennebec lake,44.7575,-76.90666667,12.7,2.8,96971.83
3496,6977,1,kennebec lake,44.7575,-76.90666667,11.9,2.8,96971.83
3497,6977,1,kennebec lake,44.7575,-76.90666667,13.9,2,96971.83
3498,6977,1,kennebec lake,44.7575,-76.90666667,12.9,2.5,96971.83
3499,6977,1,kennebec lake,44.7575,-76.90666667,12.9,2.7,96971.83
3500,6977,1,kennebec lake,44.7575,-76.90666667,11.7,3.3,96971.83
3501,6977,3,kennebec lake,44.73083333,-76.98388889,12.55,2.8,96971.83
3502,6977,3,kennebec lake,44.73083333,-76.98388889,10.35,2.4,96971.83
3503,6977,3,kennebec lake,44.73083333,-76.98388889,12.15,3.5,96971.83
3504,6977,3,kennebec lake,44.73083333,-76.98388889,9.45,3,96971.83
3505,6977,3,kennebec lake,44.73083333,-76.98388889,7.6,3,96971.83
3506,6977,3,kennebec lake,44.73083333,-76.98388889,9.3,2.6,96971.83
3507,6977,3,kennebec lake,44.73083333,-76.98388889,12.6,2.5,96971.83
3508,6977,3,kennebec lake,44.73083333,-76.98388889,9.8,2.7,96971.83
3509,6977,3,kennebec lake,44.73083333,-76.98388889,7.9,2.4,96971.83
3510,6977,3,kennebec lake,44.73083333,-76.98388889,9.9,2.9,96971.83
3511,2293,2,kennisis lake,45.22861111,-78.60333333,3.9,7.8,2.83
3512,2293,2,kennisis lake,45.22861111,-78.60333333,2.2,7.4,2.83
3513,2293,2,kennisis lake,45.22861111,-78.60333333,4.85,6.5,2.83
3514,2293,2,kennisis lake,45.22861111,-78.60333333,3.3,6.9,2.83
3515,2293,2,kennisis lake,45.22861111,-78.60333333,2.8,7.4,2.83
3516,2293,2,kennisis lake,45.22861111,-78.60333333,7.5,6.4,2.83
3517,2293,2,kennisis lake,45.22861111,-78.60333333,6.9,6.6,2.83
3518,2293,3,kennisis lake,45.2025,-78.66027778,3.2,6.8,2.83
3519,2293,3,kennisis lake,45.2025,-78.66027778,2.95,6.1,2.83
3520,2293,3,kennisis lake,45.2025,-78.66027778,3.9,5.8,2.83
3521,2293,3,kennisis lake,45.2025,-78.66027778,3.3,5.7,2.83
3522,2293,3,kennisis lake,45.2025,-78.66027778,3.7,5.8,2.83
3523,2293,5,kennisis lake,45.21888889,-78.63555556,9.4,6.7,2.83
3524,2293,6,kennisis lake,45.20194444,-78.66472222,6.9,7,2.83
3525,2293,7,kennisis lake,45.19083333,-78.64388889,11.9,7,2.83
3526,2293,8,kennisis lake,45.23333333,-78.625,6.7,6.8,2.83
3527,2302,3,kernick lake (pike),45.62416667,-79.34888889,4.3,7.6,482484.68
3528,2302,3,kernick lake (pike),45.62416667,-79.34888889,3.7,6.3,482484.68
3529,2302,3,kernick lake (pike),45.62416667,-79.34888889,6,6,482484.68
3530,2302,3,kernick lake (pike),45.62416667,-79.34888889,5.2,6.3,482484.68
3531,2302,3,kernick lake (pike),45.62416667,-79.34888889,4.7,6.4,482484.68
3532,2318,1,kight lake,45.31333333,-79.89472222,9.2,2.2,140665.95
3533,6978,1,killenbeck lake,44.4975,-76.06333333,23,1.9,495308.37
3534,6978,1,killenbeck lake,44.4975,-76.06333333,27.59,2.2,495308.37
3535,6978,1,killenbeck lake,44.4975,-76.06333333,23.88333333,2.6,495308.37
3536,6978,1,killenbeck lake,44.4975,-76.06333333,19.09166667,2.9,495308.37
3537,6978,1,killenbeck lake,44.4975,-76.06333333,19.6,2.3,495308.37
3538,6978,1,killenbeck lake,44.4975,-76.06333333,23.94166667,2.9,495308.37
3539,6978,1,killenbeck lake,44.4975,-76.06333333,23,2,495308.37
3540,6978,1,killenbeck lake,44.4975,-76.06333333,17.65,7.7,495308.37
3541,6978,1,killenbeck lake,44.4975,-76.06333333,20.93333333,2.7,495308.37
3542,6978,1,killenbeck lake,44.4975,-76.06333333,20.23333333,2.2,495308.37
3543,6978,1,killenbeck lake,44.4975,-76.06333333,19.23333333,3,495308.37
3544,6978,1,killenbeck lake,44.4975,-76.06333333,22.18333333,2.4,495308.37
3545,6978,1,killenbeck lake,44.4975,-76.06333333,18.95,2.4,495308.37
3546,6978,1,killenbeck lake,44.4975,-76.06333333,19.8,2.8,495308.37
3547,6978,1,killenbeck lake,44.4975,-76.06333333,18.18,3.2,495308.37
3548,2324,3,kimball lake,45.34083333,-78.67777778,8.5,4,2169545.89
3549,2324,4,kimball lake,45.33694444,-78.67111111,5.5,3.3,2169545.89
3550,2324,5,kimball lake,45.34805556,-78.67166667,6.2,4.3,2169545.89
3551,2334,1,kingscote lake,45.19194444,-78.21972222,6.7,6.5,2593.37
3552,2335,1,kingshott lake,45.23666667,-80.00083333,7.4,2.9,527275.83
3553,2335,1,kingshott lake,45.23666667,-80.00083333,8.3,1.9,527275.83
3554,6436,1,knowlton lake,44.45305556,-76.61361111,7.15,3.9,1938077.78
3555,2365,1,koshlong lake,44.97388889,-78.51138889,4.1,4,12877.78
3556,2365,1,koshlong lake,44.97388889,-78.51138889,3.8,3,12877.78
3557,2365,1,koshlong lake,44.97388889,-78.51138889,6.8,4.3,12877.78
3558,2365,2,koshlong lake,44.97111111,-78.4875,4.7,4.6,12877.78
3559,2365,3,koshlong lake,44.97638889,-78.47694444,6.45,3.7,12877.78
3560,2365,3,koshlong lake,44.97638889,-78.47694444,4.8,4.2,12877.78
3561,2365,4,koshlong lake,44.96166667,-78.46666667,3.85,4,12877.78
3562,2365,4,koshlong lake,44.96166667,-78.46666667,4.95,3,12877.78
3563,2365,4,koshlong lake,44.96166667,-78.46666667,6.5,3.7,12877.78
3564,2365,4,koshlong lake,44.96166667,-78.46666667,5.9,3.9,12877.78
3565,2365,5,koshlong lake,44.96944444,-78.51277778,4.2,4,12877.78
3566,2365,5,koshlong lake,44.96944444,-78.51277778,7.7,3.8,12877.78
3567,2365,6,koshlong lake,44.9675,-78.47222222,4.15,3.7,12877.78
3568,2365,6,koshlong lake,44.9675,-78.47222222,5.1,4.2,12877.78
3569,2365,7,koshlong lake,44.96888889,-78.49027778,8.05,3.7,12877.78
3570,2365,7,koshlong lake,44.96888889,-78.49027778,6.7,4,12877.78
3571,7567,1,kuiack lake,45.42888889,-77.53861111,11.6,4.8,342600.96
3572,2369,1,kukagami lake,46.73333333,-80.55,5.4,5.9,126031.71
3573,2369,1,kukagami lake,46.73333333,-80.55,4.8,4,126031.71
3574,2369,1,kukagami lake,46.73333333,-80.55,6.4,7.4,126031.71
3575,2369,1,kukagami lake,46.73333333,-80.55,4.6,8.9,126031.71
3576,2369,1,kukagami lake,46.73333333,-80.55,3.7,8.2,126031.71
3577,2369,1,kukagami lake,46.73333333,-80.55,5.3,6.9,126031.71
3578,2369,1,kukagami lake,46.73333333,-80.55,4,6.8,126031.71
3579,2369,1,kukagami lake,46.73333333,-80.55,3.5,6.6,126031.71
3580,7312,2,kulas lake (greenan),45.46972222,-77.73333333,6,5.3,1019122.43
3581,7312,2,kulas lake (greenan),45.46972222,-77.73333333,8.4,4,1019122.43
3582,7312,2,kulas lake (greenan),45.46972222,-77.73333333,4.1,6.1,1019122.43
3583,2373,1,kushog lake,45.09055556,-78.79083333,4.55,5.2,6590241.01
3584,2373,1,kushog lake,45.09055556,-78.79083333,4.35,4.4,6590241.01
3585,2373,1,kushog lake,45.09055556,-78.79083333,5.08,4.6,6590241.01
3586,2373,1,kushog lake,45.09055556,-78.79083333,6.43,5.1,6590241.01
3587,2373,1,kushog lake,45.09055556,-78.79083333,5.08,5.5,6590241.01
3588,2373,1,kushog lake,45.09055556,-78.79083333,4.44,4.2,6590241.01
3589,2373,1,kushog lake,45.09055556,-78.79083333,4.45,4.5,6590241.01
3590,2373,1,kushog lake,45.09055556,-78.79083333,5.7,4.8,6590241.01
3591,2373,1,kushog lake,45.09055556,-78.79083333,4.7,4.5,6590241.01
3592,2373,1,kushog lake,45.09055556,-78.79083333,4.3,4,6590241.01
