Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg
LOUGHBOROUGH LAKE,6512,7,44.38888889,-76.52333333,2013,9.9
LOUGHBOROUGH LAKE,6512,7,44.38888889,-76.52333333,2014,8.5
LOUGHBOROUGH LAKE,6512,7,44.38888889,-76.52333333,2015,6.8
LOUGHBOROUGH LAKE,6512,7,44.38888889,-76.52333333,2016,8.2
LOUIE LAKE,2836,1,45.38972222,-78.72083333,2015,8.3
LOUISE LAKE,7157,1,49.78333333,-94.63333333,1999,2.7
LOUISE LAKE,7157,1,49.78333333,-94.63333333,2001,3
LOUISE LAKE,7157,2,49.7925,-94.63777778,2002,2.5
LOUISE LAKE,7157,2,49.7925,-94.63777778,2003,1.8
LOUISE LAKE,7157,2,49.7925,-94.63777778,2004,3.2
LOUISE LAKE,7157,2,49.7925,-94.63777778,2006,2.3
LOUISE LAKE,7157,5,49.78944444,-94.63638889,2014,2.6
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2000,4.8
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2001,5.3
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2002,5
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2003,3.7
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2004,5.1
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2005,5.2
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2006,3.7
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2007,4.6
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2008,4.2
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2009,5.8
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2010,4.8
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2011,4.7
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2013,3.9
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2014,4.5
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2015,4.3
LOVESICK LAKE,7087,1,44.56305556,-78.23638889,2016,5
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2003,3.5
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2004,4.8
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2005,4.9
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2006,4
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2007,4.6
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2008,4
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2009,5.3
LOVESICK LAKE,7087,2,44.55638889,-78.20833333,2010,4.3
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2003,3.4
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2004,4.7
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2005,4.9
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2006,3.8
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2007,4.6
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2008,4
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2009,4.9
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2010,4.5
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2011,4.5
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2013,3.9
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2014,4.7
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2015,4.2
LOVESICK LAKE,7087,3,44.55361111,-78.22722222,2016,4.9
LOW LAKE,7609,1,49.81166667,-94.86972222,2014,2.2
LOW WATER LAKE,7345,1,47.13361111,-81.69083333,2005,1.5
LOW WATER LAKE,7345,2,47.14305556,-81.69388889,2005,1.4
LOWELL LAKE,2848,1,47.00611111,-79.80888889,2012,6.2
LOWELL LAKE,2848,2,47.00583333,-79.79583333,2012,6.6
LOWELL LAKE,2848,3,47.01027778,-79.80194444,2012,8.1
LOWER BEVERLEY LAKE,2852,1,44.56944444,-76.17361111,1999,2
LOWER BEVERLEY LAKE,2852,1,44.56944444,-76.17361111,2000,1.9
LOWER BEVERLEY LAKE,2852,1,44.56944444,-76.17361111,2001,2.2
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,1999,2.1
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2000,2.1
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2001,2.5
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2002,2.7
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2003,3
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2004,3
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2005,3.1
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2006,3
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2007,3.1
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2008,3.1
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2009,3.2
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2010,3.4
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2011,3.6
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2012,4.4
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2013,3.6
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2014,3.5
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2015,3.7
LOWER BEVERLEY LAKE,2852,2,44.61944444,-76.13722222,2016,4.3
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,1996,2.8
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,1997,2.6
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,1998,2.2
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,1999,2.1
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2000,2.3
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2001,2.4
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2002,2.8
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2003,2.7
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2004,3
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2005,3.4
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2006,3.1
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2007,3.4
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2008,3.4
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2009,3.3
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2010,3.4
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2011,3.9
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2012,4.5
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2013,3.9
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2014,3.6
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2015,3.9
LOWER BEVERLEY LAKE,2852,3,44.58055556,-76.13361111,2016,4.3
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,1996,2.3
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,1997,2.6
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,1998,2
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,1999,2
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2000,2
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2001,2.5
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2002,2.9
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2003,3.1
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2004,2.6
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2005,2.7
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2006,2.9
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2007,3.2
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2008,2.6
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2009,2.8
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2010,2.9
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2011,2.9
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2012,3
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2013,3.1
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2014,2.5
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2015,2.8
LOWER BEVERLEY LAKE,2852,4,44.57333333,-76.17222222,2016,2.9
LOWER BEVERLEY LAKE,2852,5,44.58388889,-76.11861111,2001,2.7
LOWER BEVERLEY LAKE,2852,6,44.6025,-76.13222222,1997,2.6
LOWER BEVERLEY LAKE,2852,6,44.6025,-76.13222222,1998,2.2
LOWER BEVERLEY LAKE,2852,7,44.59611111,-76.13944444,2015,3.1
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2001,3.1
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2002,3.3
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2003,3.3
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2005,3.5
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2006,3.2
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2007,3.9
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2008,3.5
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2009,4.5
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2010,3.9
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2011,3.9
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2012,3.9
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2013,3.6
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2014,3.7
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2015,3.1
LOWER BUCKHORN LAKE,6990,1,44.55083333,-78.2725,2016,4.1
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,1999,4.7
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2000,4.8
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2001,4.5
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2002,4.4
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2003,4
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2004,5
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2005,4.6
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2006,4.1
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2007,4.6
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2008,4.4
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2009,5.2
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2010,4.8
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2011,3.9
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2012,4.1
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2013,3.4
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2014,4.9
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2015,5
LOWER BUCKHORN LAKE,6990,4,44.56194444,-78.30777778,2016,3.9
LOWER BUCKHORN LAKE,6990,5,44.55,-78.23861111,1999,4.6
LOWER BUCKHORN LAKE,6990,5,44.55,-78.23861111,2000,3.5
LOWER BUCKHORN LAKE,6990,5,44.55,-78.23861111,2001,4.3
LOWER BUCKHORN LAKE,6990,5,44.55,-78.23861111,2002,3.8
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,1980,4.9
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2000,3.9
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2001,4.4
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2002,3.2
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2003,3.3
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2005,3.8
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2006,3
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2007,3.6
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2008,2.9
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2009,3.5
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2010,4.5
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2011,3.8
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2012,3.6
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2013,3.7
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2015,3.6
LOWER BUCKHORN LAKE,6990,6,44.53388889,-78.2725,2016,3.4
LOWER BUCKHORN LAKE,6990,7,44.57111111,-78.27027778,2014,2.2
LOWER BUCKHORN LAKE,6990,7,44.57111111,-78.27027778,2015,1.9
LOWER BUCKHORN LAKE,6990,7,44.57111111,-78.27027778,2016,1.9
LOWER BUCKHORN LAKE,6990,8,44.57138889,-78.25638889,2014,2.6
LOWER BUCKHORN LAKE,6990,8,44.57138889,-78.25638889,2015,2.9
LOWER BUCKHORN LAKE,6990,8,44.57138889,-78.25638889,2016,2.8
LOWER DECEPTION LAKE,7354,1,49.14583333,-81.22888889,2005,0.9
LOWER DECEPTION LAKE,7354,2,49.15583333,-81.23861111,2005,1.1
LOWER FLETCHER LAKE,2857,1,45.34277778,-79.175,2015,3.5
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,1996,2.7
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,1997,2.9
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,1998,4.1
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,1999,3.9
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2000,2.9
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2001,3
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2002,3
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2003,3
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2004,2.6
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2005,2.4
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2006,3
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2007,3.1
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2008,2.7
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2009,2.9
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2010,2.8
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2011,2.9
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2012,3.1
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2013,2.5
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2014,1.9
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2015,2
LOWER FLETCHER LAKE,2857,2,45.34277778,-78.83333333,2016,2.4
LOWER FRENCH R DELTA,7247,1,46.03388889,-80.76555556,2002,2
LOWER FRENCH R DELTA,7247,1,46.03388889,-80.76555556,2009,2.2
LOWER FRENCH R DELTA,7247,2,46.0175,-80.87277778,2002,1.8
LOWER FRENCH R DELTA,7247,3,46.06833333,-80.78666667,2002,2.5
LOWER FRENCH R DELTA,7247,3,46.06833333,-80.78666667,2003,2.6
LOWER FRENCH R DELTA,7247,3,46.06833333,-80.78666667,2005,2.1
LOWER FRENCH R DELTA,7247,4,46.01416667,-80.78527778,2002,3.2
LOWER FRENCH R DELTA,7247,5,46.02694444,-80.81444444,2002,1.4
LOWER FRENCH R DELTA,7247,6,46.01472222,-80.80055556,2002,2.3
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2005,2.7
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2006,2.8
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2007,2.8
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2010,2.8
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2011,2.8
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2012,3.3
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2013,2.7
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2014,2.7
LOWER FRENCH R DELTA,7247,7,46.01194444,-80.87083333,2016,4.3
LOWER FRY LAKE,4719,2,45.40861111,-79.67111111,2012,1.4
LOWER FRY LAKE,4719,2,45.40861111,-79.67111111,2014,1.3
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,1998,3.7
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,1999,3.6
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2000,2.6
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2001,3.3
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2002,2.8
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2003,3.1
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2004,3.3
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2005,2.9
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2006,3.2
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2007,3.4
LOWER HAY LAKE,2861,1,45.40416667,-78.19833333,2009,3.5
LOWER HAY LAKE,2861,2,45.41083333,-78.20555556,2011,2.1
LOWER HAY LAKE,2861,2,45.41083333,-78.20555556,2012,2.8
LOWER HAY LAKE,2861,2,45.41083333,-78.20555556,2015,2.3
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,1997,4.8
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,1998,4.1
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,1999,5.3
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,2000,4.2
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,2001,4.4
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,2004,5.1
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,2006,5.3
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,2008,5.2
LOWER PAUDASH LAKE,2873,4,44.9675,-78.00138889,2016,4.8
LOWER PERGEON LAKE,2874,1,46.13611111,-77.64694444,2014,3
LOWER PERIEAU LAKE,2875,1,45.26166667,-78.13666667,2002,2.6
LOWER RIDEAU LAKE,7088,1,44.84888889,-76.13611111,2005,5.1
LOWER RIDEAU LAKE,7088,1,44.84888889,-76.13611111,2006,7.3
LOWER RIDEAU LAKE,7088,1,44.84888889,-76.13611111,2007,5.5
LOWER RIDEAU LAKE,7088,1,44.84888889,-76.13611111,2008,6.3
LOWER RIDEAU LAKE,7088,1,44.84888889,-76.13611111,2014,3.5
LOWER RIDEAU LAKE,7088,2,44.87111111,-76.13194444,1996,1.8
LOWER RIDEAU LAKE,7088,2,44.87111111,-76.13194444,2005,2.4
LOWER RIDEAU LAKE,7088,2,44.87111111,-76.13194444,2006,3
LOWER RIDEAU LAKE,7088,2,44.87111111,-76.13194444,2007,1.8
LOWER RIDEAU LAKE,7088,2,44.87111111,-76.13194444,2008,3.8
LOWER RIDEAU LAKE,7088,2,44.87111111,-76.13194444,2014,1.9
LOWER RIDEAU LAKE,7088,3,44.86194444,-76.1175,2005,5.9
LOWER RIDEAU LAKE,7088,3,44.86194444,-76.1175,2006,5
LOWER RIDEAU LAKE,7088,3,44.86194444,-76.1175,2007,4.3
LOWER RIDEAU LAKE,7088,3,44.86194444,-76.1175,2008,4.5
LOWER RIDEAU LAKE,7088,3,44.86194444,-76.1175,2012,7.5
LOWER RIDEAU LAKE,7088,3,44.86194444,-76.1175,2014,2.5
LOWER STEWART LAKE,6712,1,49.81111111,-93.76666667,2005,3
LUCKY LAKE,6515,1,45.04722222,-77.01361111,2012,6
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2007,4.1
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2008,3.1
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2009,2.8
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2010,2.7
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2011,2.9
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2012,2.8
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2013,3
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2014,3
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2015,3.3
LYNDHURST LAKE,5660,1,44.54888889,-76.11666667,2016,2.8
MACARA LAKE,7155,1,49.80694444,-95.13833333,1980,2.7
MACARA LAKE,7155,1,49.80694444,-95.13833333,1999,2.2
MACARA LAKE,7155,1,49.80694444,-95.13833333,2000,2.8
MACARA LAKE,7155,1,49.80694444,-95.13833333,2001,2.8
MACARA LAKE,7155,1,49.80694444,-95.13833333,2002,2.9
MACARA LAKE,7155,1,49.80694444,-95.13833333,2003,3.4
MACARA LAKE,7155,1,49.80694444,-95.13833333,2004,2.8
MACARA LAKE,7155,1,49.80694444,-95.13833333,2005,2.7
MACARA LAKE,7155,1,49.80694444,-95.13833333,2006,3.1
MACARA LAKE,7155,1,49.80694444,-95.13833333,2007,3.1
MACARA LAKE,7155,1,49.80694444,-95.13833333,2008,2.9
MACARA LAKE,7155,1,49.80694444,-95.13833333,2009,2.7
MACARA LAKE,7155,1,49.80694444,-95.13833333,2010,2.8
MACARA LAKE,7155,1,49.80694444,-95.13833333,2012,3.1
MACARA LAKE,7155,1,49.80694444,-95.13833333,2013,3.1
MACDONALD LAKE,2921,1,45.23333333,-78.56666667,2004,6.3
MACDONALD LAKE,2921,2,45.23305556,-78.57611111,2015,8.5
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2003,5.8
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2004,5.5
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2005,5.8
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2006,6.4
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2007,6.6
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2008,5.3
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2013,5.5
MACKIE LAKE,6519,1,45.07611111,-76.98583333,2014,5.5
MACKIE LAKE,6519,3,45.08194444,-76.99611111,2012,3
MACLEAN LAKE (BLACK),2932,1,44.81666667,-79.65,2004,1.1
MACLEAN LAKE (BLACK),2932,1,44.81666667,-79.65,2005,1.5
MADAWASKA RIVER,7175,1,45.38916667,-77.63416667,2010,4.4
MADAWASKA RIVER,7175,1,45.38916667,-77.63416667,2011,4.6
MADAWASKA RIVER,7175,1,45.38916667,-77.63416667,2012,5.4
MADAWASKA RIVER,7175,1,45.38916667,-77.63416667,2014,4.4
MADAWASKA RIVER,7175,1,45.38916667,-77.63416667,2015,4.5
MADAWASKA RIVER,7175,1,45.38916667,-77.63416667,2016,3.4
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2000,3.5
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2001,3
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2002,3.8
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2003,2.6
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2004,3.1
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2005,1.7
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2006,2.8
MAGNETAWAN RIVER,7090,1,45.68722222,-79.74861111,2007,3
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,1998,6
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,1999,5.2
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2000,4.7
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2001,4.1
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2002,4.4
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2003,4.5
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2004,4.4
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2005,4.4
MAGNETAWAN RIVER,7090,2,45.71527778,-80.25527778,2006,4.3
MAGNETAWAN RIVER,7090,3,45.71555556,-80.27055556,2001,3
MAINEY LAKE,7627,1,49.03527778,-90.44916667,2015,3
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2002,4.2
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2003,5
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2004,4.9
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2005,6.1
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2006,5.7
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2007,5.7
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2008,5.1
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2009,4.8
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2010,5.9
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2011,5.1
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2014,4.2
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2015,3.3
MAKADA LAKE (BLACK),2953,1,46.37944444,-81.12916667,2016,3.9
MALACHI LAKE,2959,1,49.90277778,-94.98333333,1999,2.8
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2000,3.4
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2001,2.9
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2002,3.1
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2003,3.1
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2004,3.2
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2005,3.2
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2006,3.5
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2007,3.5
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2008,3
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2009,3.6
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2010,3.4
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2011,3.4
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2012,3.6
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2013,3.6
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2014,3.2
MALACHI LAKE,2959,1,49.90277778,-94.98333333,2016,3.2
MALACHI LAKE,2959,3,49.87944444,-95,1999,2.4
MALACHI LAKE,2959,3,49.87944444,-95,2000,3.1
