Lake.Name,STN,Latitude,Longitude,Site.ID,Year,meanTP_yearly
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2004,17.59166667
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2005,16.975
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2006,15.26666667
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2007,16.93333333
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2008,14.73333333
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2009,16.35833333
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2010,16.16666667
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2011,13.68333333
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2012,12.96
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2013,16.1
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2014,14.52
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2015,14.74
LAKE OF THE WOODS,2473,49.67916667,-94.83611111,12,2016,15.86
LAKE OF THE WOODS,2473,49.70527778,-94.80527778,15,2002,15.05
LAKE OF THE WOODS,2473,49.70527778,-94.80527778,15,2003,21.4
LAKE OF THE WOODS,2473,49.70527778,-94.80527778,15,2004,17.3
LAKE OF THE WOODS,2473,49.70527778,-94.80527778,15,2005,19.2
LAKE OF THE WOODS,2473,49.70527778,-94.80527778,15,2006,24.95
LAKE OF THE WOODS,2473,49.70527778,-94.80527778,15,2007,16.95
LAKE OF THE WOODS,2473,49.74,-94.52527778,16,2007,18.75
LAKE OF THE WOODS,2473,49.74,-94.52527778,16,2009,25.2
LAKE OF THE WOODS,2473,49.64333333,-94.91805556,17,2004,17.75
LAKE OF THE WOODS,2473,49.64333333,-94.91805556,17,2005,11.85
LAKE OF THE WOODS,2473,49.64333333,-94.91805556,17,2006,9.7
LAKE OF THE WOODS,2473,49.64333333,-94.91805556,17,2007,12.4
LAKE OF THE WOODS,2473,49.64333333,-94.91805556,17,2009,12.55
LAKE OF THE WOODS,2473,49.64333333,-94.91805556,17,2011,10.4
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2002,14.3
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2004,19.1
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2005,16.8
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2006,19.95
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2007,15.2
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2008,14.8
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2009,14.7
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2010,14.1
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2011,9.8
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2012,13.7
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2013,14.3
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2014,18.7
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2015,19.8
LAKE OF THE WOODS,2473,49.70111111,-94.78611111,18,2016,15.6
LAKE OF THE WOODS,2473,49.65138889,-94.89388889,20,2002,20.25
LAKE OF THE WOODS,2473,49.65138889,-94.89388889,20,2003,8.95
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2002,17.1
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2003,12.3
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2004,12.55
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2005,11.45
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2006,9.9
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2007,10.7
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2008,22.7
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2009,11.2
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2010,11.5
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2011,10.1
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2012,9
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2013,11.3
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2014,19.5
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2015,11.4
LAKE OF THE WOODS,2473,49.65,-94.85833333,21,2016,9.9
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2002,33.3
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2003,10.7
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2004,21.45
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2005,10.85
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2006,12.05
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2007,9.8
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2008,18.4
LAKE OF THE WOODS,2473,49.64277778,-94.92055556,22,2009,9.7
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2002,25.85
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2003,29.325
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2004,24.13
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2005,20.9125
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2006,22.21666667
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2007,27.05
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2008,22.15
LAKE OF THE WOODS,2473,49.59861111,-94.43333333,23,2009,22.7
LAKE OF THE WOODS,2473,49.65388889,-94.42777778,25,2002,17.95
LAKE OF THE WOODS,2473,49.65388889,-94.42777778,25,2003,19.6
LAKE OF THE WOODS,2473,49.65388889,-94.42777778,25,2004,19.8
LAKE OF THE WOODS,2473,49.65388889,-94.42777778,25,2006,16.75
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2002,18.99
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2003,17.4875
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2004,24.35
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2005,21.075
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2008,18.06
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2009,12.28
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2010,9.6
LAKE OF THE WOODS,2473,49.41666667,-93.96194444,28,2011,17.4
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2002,15.36666667
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2003,9.583333333
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2004,11.4375
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2005,9.633333333
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2006,9.2
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2007,9.5
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2008,10.73333333
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2009,11.675
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2010,13.925
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2011,9.866666667
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2012,10.8
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2013,11.15
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2014,11.825
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2015,11.82
LAKE OF THE WOODS,2473,49.45,-94.08611111,29,2016,11.38
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2002,25.84
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2003,24.01666667
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2004,24.28
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2005,22.7
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2006,18.97
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2007,28.725
LAKE OF THE WOODS,2473,49.66,-94.45138889,31,2008,20.05
LAKE OF THE WOODS,2473,49.64388889,-94.72583333,32,2003,14.45
LAKE OF THE WOODS,2473,49.64388889,-94.72583333,32,2004,13.35
LAKE OF THE WOODS,2473,49.64388889,-94.72583333,32,2005,13.75
LAKE OF THE WOODS,2473,49.64388889,-94.72583333,32,2006,10.6
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2002,19.8
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2003,12.9
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2004,24.75
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2005,16.85
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2006,15.25
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2007,12.25
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2008,14.85
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2009,15
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2010,11.7
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2011,15.3
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2012,12.5
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2013,18
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2014,26.7
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2015,13.7
LAKE OF THE WOODS,2473,49.69111111,-94.55527778,33,2016,15.1
LAKE OF THE WOODS,2473,49.1225,-94.49861111,34,2004,28.35
LAKE OF THE WOODS,2473,49.1225,-94.49861111,34,2005,19.4
LAKE OF THE WOODS,2473,49.1225,-94.49861111,34,2006,25.75
LAKE OF THE WOODS,2473,49.1225,-94.49861111,34,2007,31.95
LAKE OF THE WOODS,2473,49.1225,-94.49861111,34,2008,25.55
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2002,15.85
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2003,12.75
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2004,18.3
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2005,13.7
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2006,13.5
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2007,10.6
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2008,17.15
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2009,12.55
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2010,11.4
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2011,12.8
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2012,12.2
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2013,13.3
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2014,12
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2015,15.9
LAKE OF THE WOODS,2473,49.65305556,-94.72083333,36,2016,11.5
LAKE OF THE WOODS,2473,49.65,-94.71666667,38,2002,17.1
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2002,24.63333333
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2003,19.7625
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2004,21.675
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2005,23.275
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2006,22.37
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2007,27.58
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2008,23.9
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2009,20.39
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2010,19.66
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2011,19.95
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2012,17.55
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2013,20.24
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2014,22.05
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2015,20.7
LAKE OF THE WOODS,2473,49.74444444,-94.52777778,39,2016,22.725
LAKE OF THE WOODS,2473,49.72583333,-94.45805556,40,2002,32.05
LAKE OF THE WOODS,2473,49.74861111,-94.51361111,41,2002,26.9
LAKE OF THE WOODS,2473,49.66555556,-94.9,43,2002,40.65
LAKE OF THE WOODS,2473,49.66555556,-94.9,43,2003,23
LAKE OF THE WOODS,2473,49.66555556,-94.9,43,2004,24.2
LAKE OF THE WOODS,2473,49.66111111,-94.91527778,44,2002,15.1
LAKE OF THE WOODS,2473,49.66111111,-94.91527778,44,2003,10.5
LAKE OF THE WOODS,2473,49.66111111,-94.91527778,44,2004,18.1
LAKE OF THE WOODS,2473,49.66111111,-94.91527778,44,2005,12.6
LAKE OF THE WOODS,2473,49.66111111,-94.91527778,44,2007,11.15
LAKE OF THE WOODS,2473,49.6625,-94.905,45,2007,26.2
LAKE OF THE WOODS,2473,49.6625,-94.905,45,2009,3.7
LAKE OF THE WOODS,2473,49.6625,-94.905,45,2010,23.1
LAKE OF THE WOODS,2473,49.6625,-94.905,45,2011,18.5
LAKE OF THE WOODS,2473,49.6625,-94.905,45,2012,16.6
LAKE OF THE WOODS,2473,49.00555556,-94.45833333,47,2003,31.3
LAKE OF THE WOODS,2473,49.00555556,-94.45833333,47,2004,31.1
LAKE OF THE WOODS,2473,49.00555556,-94.45833333,47,2005,24.15
LAKE OF THE WOODS,2473,49.00555556,-94.45833333,47,2006,30.35
LAKE OF THE WOODS,2473,49.00555556,-94.45833333,47,2007,54.9
LAKE OF THE WOODS,2473,49.00555556,-94.45833333,47,2008,24.8
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2002,38.625
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2003,26
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2004,35.6
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2005,32.35
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2006,36.25
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2007,28.55
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2008,31.1
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2009,24.1
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2010,28
LAKE OF THE WOODS,2473,49.68527778,-94.45583333,48,2011,28
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2002,33.2
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2003,23.2
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2004,35
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2005,25.05
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2006,27.5
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2007,33.1
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2009,27
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2010,18.9
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2011,28.7
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2012,16
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2013,24.9
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2014,18.9
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2015,21.3
LAKE OF THE WOODS,2473,49.70944444,-94.53027778,49,2016,17.9
LAKE OF THE WOODS,2473,49.44444444,-94.05555556,50,2002,11.15
LAKE OF THE WOODS,2473,49.44444444,-94.05555556,50,2003,11.15
LAKE OF THE WOODS,2473,49.44444444,-94.05555556,50,2004,10.3
LAKE OF THE WOODS,2473,49.44444444,-94.05555556,50,2005,8.05
LAKE OF THE WOODS,2473,49.44444444,-94.05555556,50,2006,7.25
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2002,38.4
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2003,42.56
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2004,24.125
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2005,23.07
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2006,28.85
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2007,28.15
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2008,26.58
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2009,25.075
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2010,28.65
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2011,23.41666667
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2012,24.3
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2013,26.74
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2014,28.52
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2015,28.14
LAKE OF THE WOODS,2473,49.47777778,-94.73527778,51,2016,26.8
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2002,15.86
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2003,12.51666667
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2004,9.733333333
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2005,9.45
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2006,9.6
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2007,10.6
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2008,28.4
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2009,10.4
LAKE OF THE WOODS,2473,49.40305556,-94.11972222,53,2010,8.8
LAKE OF THE WOODS,2473,49.33333333,-94.20416667,54,2002,18.35
LAKE OF THE WOODS,2473,49.33333333,-94.20416667,54,2003,9.75
LAKE OF THE WOODS,2473,49.33333333,-94.20416667,54,2004,10.1
LAKE OF THE WOODS,2473,49.33333333,-94.20416667,54,2005,8.6
LAKE OF THE WOODS,2473,49.33333333,-94.20416667,54,2006,9.5
LAKE OF THE WOODS,2473,49.33333333,-94.20416667,54,2007,9.45
LAKE OF THE WOODS,2473,49.72527778,-94.36555556,57,2004,22
LAKE OF THE WOODS,2473,49.70972222,-94.375,58,2004,26.55
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2002,40.31666667
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2003,63.37857143
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2004,43.8
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2005,28.75
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2006,34.7
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2007,47.45
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2008,32.8
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2009,42.05
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2010,35.7
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2011,61.3
LAKE OF THE WOODS,2473,49.01666667,-94.41666667,60,2012,30.3
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2007,22.1
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2008,23.85
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2009,33.25
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2010,19.8
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2011,22.2
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2012,17.3
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2013,17.9
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2014,16.3
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2015,21.9
LAKE OF THE WOODS,2473,49.09527778,-93.96666667,61,2016,16.5
LAKE OF THE WOODS,2473,49.04444444,-94.49027778,65,2004,24.9
LAKE OF THE WOODS,2473,49.04444444,-94.49027778,65,2005,21.8
LAKE OF THE WOODS,2473,49.04444444,-94.49027778,65,2006,30.05
LAKE OF THE WOODS,2473,49.04444444,-94.49027778,65,2007,28.25
LAKE OF THE WOODS,2473,49.04444444,-94.49027778,65,2008,25.25
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2004,23.05
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2005,20.1
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2006,23.55
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2007,33.45
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2008,22.15
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2009,5.4
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2010,20.3
LAKE OF THE WOODS,2473,49.22472222,-94.27722222,66,2011,26.7
LAKE OF THE WOODS,2473,49.68833333,-94.85888889,68,2002,14.35
LAKE OF THE WOODS,2473,49.69055556,-94.53972222,71,2003,9.6
LAKE OF THE WOODS,2473,49.69055556,-94.53972222,71,2005,14.45
LAKE OF THE WOODS,2473,49.69055556,-94.53972222,71,2006,12.05
LAKE OF THE WOODS,2473,49.69055556,-94.53972222,71,2007,10.95
LAKE OF THE WOODS,2473,49.58333333,-94.5,73,2002,27.6
LAKE OF THE WOODS,2473,49.58333333,-94.5,73,2003,19.35
LAKE OF THE WOODS,2473,49.58333333,-94.5,73,2004,24.2
LAKE OF THE WOODS,2473,49.58333333,-94.5,73,2005,16.65
LAKE OF THE WOODS,2473,49.11861111,-93.93722222,74,2003,36.1
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2002,29.05
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2003,22.75
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2004,28.65
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2006,28.5
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2007,18.4
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2008,37.4
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2009,19.1
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2010,21.5
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2011,24.7
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2012,24.7
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2013,27.7
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2014,18.8
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2015,25.1
LAKE OF THE WOODS,2473,49.61972222,-94.43111111,75,2016,27.7
LAKE OF THE WOODS,2473,49.72972222,-94.55694444,76,2006,13.95
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2002,16.4
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2003,14.9
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2004,24.6
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2005,22.35
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2006,21.95
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2007,20.75
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2008,41.35
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2009,23.4
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2010,16.7
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2011,20.5
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2012,15
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2013,27.6
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2014,19
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2015,21.5
LAKE OF THE WOODS,2473,49.72138889,-94.55388889,78,2016,16.7
LAKE OF THE WOODS,2473,49.40138889,-94.79611111,82,2002,32.51666667
LAKE OF THE WOODS,2473,49.70694444,-94.67777778,83,2002,17.075
LAKE OF THE WOODS,2473,49.3275,-95.76277778,84,2002,33.81666667
LAKE OF THE WOODS,2473,49.69083333,-94.82083333,85,2002,20.4625
LAKE OF THE WOODS,2473,49.64583333,-94.91083333,86,2002,18.5375
LAKE OF THE WOODS,2473,49.70722222,-94.80027778,87,2002,18.05
LAKE OF THE WOODS,2473,49.8375,-94.35416667,88,2002,38.95
LAKE OF THE WOODS,2473,49.73277778,-94.5575,90,2006,14.5
LAKE OF THE WOODS,2473,49.73194444,-94.54555556,91,2006,18.5
LAKE OF THE WOODS,2473,49.7,-94.61388889,93,2005,12.55
LAKE OF THE WOODS,2473,49.7,-94.61388889,93,2006,13.35
LAKE OF THE WOODS,2473,49.7,-94.61388889,93,2007,14
LAKE OF THE WOODS,2473,49.7,-94.61388889,93,2008,16.35
LAKE OF THE WOODS,2473,49.7,-94.61388889,93,2009,15.55
LAKE OF THE WOODS,2473,49.15833333,-93.93555556,94,2007,29.07
LAKE OF THE WOODS,2473,49.15833333,-93.93555556,94,2008,17.75
LAKE OF THE WOODS,2473,49.37416667,-94.04,95,2003,10.55
LAKE OF THE WOODS,2473,49.37416667,-94.04,95,2004,20.2
LAKE OF THE WOODS,2473,49.37416667,-94.04,95,2005,11.3
LAKE OF THE WOODS,2473,49.36861111,-94.07611111,96,2003,11.5
LAKE OF THE WOODS,2473,49.36861111,-94.07611111,96,2004,12.9
LAKE OF THE WOODS,2473,49.36861111,-94.07611111,96,2005,13.3
LAKE OF THE WOODS,2473,49.7375,-94.54611111,98,2006,12
LAKE OF THE WOODS,2473,49.67277778,-94.545,99,2003,26.35
LAKE OF THE WOODS,2473,49.4,-94.90527778,100,2003,27.4
LAKE OF THE WOODS,2473,49.4,-94.90527778,100,2004,22.55
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2002,25.15
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2003,19.35
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2004,18.65
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2005,15.55
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2006,19.7
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2010,12.3
LAKE OF THE WOODS,2473,49.67055556,-94.30277778,101,2011,25.9
LAKE OF THE WOODS,2473,49.66777778,-94.30361111,102,2008,22.35
LAKE OF THE WOODS,2473,49.68083333,-94.31583333,103,2006,22.4
LAKE OF THE WOODS,2473,49.68083333,-94.31583333,103,2007,45.15
LAKE OF THE WOODS,2473,49.68083333,-94.31583333,103,2008,36.65
LAKE OF THE WOODS,2473,49.68083333,-94.31583333,103,2009,16.45
LAKE OF THE WOODS,2473,49.68083333,-94.31583333,103,2011,22.3
LAKE OF THE WOODS,2473,49.70805556,-94.42583333,104,2003,14.65
LAKE OF THE WOODS,2473,49.71027778,-94.42583333,105,2003,22.6
LAKE OF THE WOODS,2473,49.71277778,-94.42277778,106,2003,14.25
LAKE OF THE WOODS,2473,49.71194444,-94.42527778,107,2003,20.8
LAKE OF THE WOODS,2473,49.71055556,-94.42333333,108,2003,24.1
LAKE OF THE WOODS,2473,49.71138889,-94.42388889,109,2003,24.75
LAKE OF THE WOODS,2473,49.00944444,-94.56194444,110,2004,27.8
LAKE OF THE WOODS,2473,49.00944444,-94.56194444,110,2005,20.4
LAKE OF THE WOODS,2473,49.00944444,-94.56194444,110,2006,27.75
LAKE OF THE WOODS,2473,49.00944444,-94.56194444,110,2007,50.1
LAKE OF THE WOODS,2473,49.00944444,-94.56194444,110,2008,23.55
LAKE OF THE WOODS,2473,49.12388889,-94.58055556,111,2004,30.85
