ID,Latitude,Longitude,Lake_ID,shortest_distance
6165,44.71719432,-78.91846426,5802,0.012195324
6166,44.5252562,-78.75972684,1140,0.017658182
6167,44.40739303,-78.54444262,5442,0.043675637
6168,45.83901868,-79.38644821,464,0.072353712
6169,45.74857426,-79.48894502,1389,0.03574179
6170,45.75163595,-79.49504855,1389,0.029288728
6171,45.74681203,-79.49387874,1389,0.033731736
6172,45.18033083,-79.45290282,6689,0.011558739
6173,44.94584659,-79.37533784,4848,0.010041694
6174,44.97407761,-79.43846485,1833,0.023218941
6175,45.4674823,-80.00468243,2956,0.017880423
6176,45.3274885,-79.23155066,7019,0.002857773
6177,45.39103909,-79.31122216,1445,0.026943287
6178,44.81713462,-78.40155886,5432,0.038401786
6179,44.83048816,-78.39971145,2395,0.042955467
6180,45.26867436,-79.76534451,966,0.008300904
6181,45.0966801,-79.28648628,871,0.041668648
6182,44.84343863,-78.5025776,5821,0.022494133
6183,45.25590992,-79.17490189,5213,0.038958978
6184,44.54043453,-78.13481159,6348,0.006769066
6185,44.75574057,-78.47420437,1792,0.00584643
6186,44.75385185,-78.47673765,1792,0.005235492
6187,44.75112802,-78.47745899,1792,0.007473855
6188,44.75065777,-78.47802761,1792,0.007805231
6189,45.20163135,-79.34832424,4030,0.008811722
6190,45.01356058,-79.37222463,4889,0.01828973
6191,45.00785879,-79.48402073,5441,0.038595557
6192,45.41738244,-79.26521524,5300,0.003971158
6193,44.54890618,-78.53804787,5458,0.01555842
6194,45.69675992,-79.75606826,4361,0.012106891
6195,45.31350287,-78.87383581,1554,0.006128539
6196,44.58425854,-78.40226414,474,0.017968076
6197,44.70480153,-79.38731947,1630,0.022755324
6198,45.04973898,-79.34172421,4889,0.054125615
6199,45.38302344,-79.23244529,2382,0.032544091
6200,45.25977744,-79.64967642,5761,0.033610896
6201,44.5979879,-78.91032567,166,0.045844324
6202,44.54192154,-78.54794357,5458,0.026239023
6203,44.4847661,-78.67359128,6435,0.036219083
6204,45.77816065,-79.37874534,464,0.014118669
6205,45.77827806,-79.37832118,464,0.014463229
6206,45.18939131,-79.27898191,4480,0.04880223
6207,45.17417604,-79.40851688,6664,0.022879505
6208,45.03995514,-78.0639258,1834,0.034345554
6209,45.03548815,-78.06402885,1834,0.034032412
6210,45.03133424,-78.60129609,6184,0.007481741
6211,45.40139212,-80.16561227,2610,0.004119478
6212,45.54825931,-79.22948951,5410,0.015412976
6213,45.33301443,-79.22716286,7019,0.009068247
6214,45.33120469,-79.20598431,2302,0.007846592
6215,44.34806499,-78.30687935,1411,0.095015224
6216,45.16955416,-78.58556566,654,0.008232231
6217,44.33761008,-78.30341942,1411,0.102006433
6218,45.0341018,-77.73645687,3635,0.079949601
6219,45.3752846,-79.2747144,3973,0.007906298
6220,44.73408859,-78.24118998,77,0.009321705
6221,44.73438289,-78.24155579,77,0.009652921
6222,44.34540906,-78.3145443,1411,0.088734382
6223,44.34690233,-78.31372011,1411,0.088961772
6224,44.5265744,-78.73338443,6461,0.005341702
6225,45.25405152,-79.48464632,3018,0.021682291
6226,45.41050079,-79.37918325,974,0.01177459
6227,44.93924464,-79.37324656,4848,0.015939645
6228,44.92161596,-78.78273805,713,0.014349029
6229,44.72626503,-79.36412158,1630,0.037057736
6230,44.72467083,-78.65995762,1696,0.070582977
6231,44.77592438,-79.33440904,6198,0.066251645
6232,45.62444126,-79.86694173,7302,0.02556022
6233,45.66175503,-79.77823326,4361,0.039064684
6234,45.00149519,-79.36609026,4889,0.030403354
6235,44.89484471,-78.45450957,7334,0.018045314
6236,44.89240569,-78.45437125,7334,0.02045785
6237,44.89638232,-78.45605524,7334,0.016776497
6238,44.87865469,-78.77828402,5073,0.003796574
6239,45.0495177,-78.47400188,6227,0.023549833
6240,45.47183019,-79.89093165,4390,0.008672052
6241,45.68900371,-79.24276232,3148,0.006676471
6242,45.20572566,-79.06355973,2816,0.012240637
6243,45.05062024,-79.30210588,6217,0.053989048
6244,45.31536796,-79.23320357,7039,0.008826795
6245,45.31578428,-79.22736955,7019,0.009585643
6246,45.0455919,-79.30445078,6217,0.05024508
6247,45.10439677,-78.76037952,2917,0.019596734
6248,44.33762926,-78.3064614,1411,0.099216943
6249,45.25127197,-78.80484096,3013,0.013004336
6250,45.18219302,-78.5233171,5699,0.01065495
6251,44.81270239,-77.68876567,6267,0.020254057
6252,45.13636409,-79.77172296,6278,0.012362369
6253,45.34080546,-79.01940716,1594,0.012664215
6254,45.25362381,-78.94676229,7401,0.018314295
6255,45.4146448,-79.26738757,5296,0.001629302
6256,44.57126415,-78.02621268,6984,0.020637462
6257,44.50911485,-78.14869018,1507,0.027390286
6258,44.37708305,-78.38479317,1411,0.012215423
6259,44.52231059,-78.25459522,4248,0.021322246
6260,44.4789478,-78.30067346,3380,0.053220934
6261,45.49439671,-79.24962525,1527,0.016013898
6262,44.70046918,-78.80236009,5950,0.009333336
6263,44.48732575,-78.6445804,6421,0.04719549
6264,45.54313015,-79.92786383,3898,0.021519337
6265,45.05026675,-79.34093574,4889,0.055072926
6266,44.95804254,-78.62253225,3308,0.005803473
6267,45.40451402,-80.10158309,2610,0.067308703
6268,45.33095833,-79.21526349,7019,0.016772268
6269,45.16723452,-79.10782872,1963,0.025776519
6270,45.35538637,-78.92391167,5290,0.008781028
6271,45.13742926,-79.76514785,6278,0.006248582
6272,45.06331336,-79.07482607,5530,0.007184327
6273,44.45075407,-78.2456946,3380,0.016230044
6274,44.57470251,-78.09362132,6971,0.010966501
6275,44.44066767,-78.4779917,1040,0.050315376
6276,45.08187861,-79.39702425,3773,0.047176291
6277,45.34755668,-80.03278076,4577,0.034995262
6278,45.2927563,-79.20605681,3477,0.019712769
6279,45.34091048,-79.17347992,4267,0.00240779
6280,44.39959576,-78.41049312,1417,0.021487017
6281,45.31541447,-79.96846787,5121,0.00518202
6282,45.50149346,-79.44966854,3824,0.051183235
6283,44.40980114,-78.48632105,5442,0.032255554
6284,44.73684271,-79.47407546,1630,0.113992539
6285,44.47856038,-78.65995374,6435,0.046720686
6286,44.53432382,-78.7323137,6461,0.008519801
6287,45.82554675,-79.48231285,2088,0.012466464
6288,44.99927688,-78.01438192,4311,0.034330583
6289,45.02324138,-78.36950069,4063,0.011103247
6290,45.60246281,-79.33291798,6702,0.011822545
6291,45.03503699,-79.31581545,6217,0.047777388
6292,45.21214233,-78.53678478,5341,0.008599071
6293,45.04671763,-78.52214649,486,0.023288794
6294,45.12762498,-78.49091484,2081,0.014057763
6295,44.80632429,-77.63471215,3206,0.027119989
6296,44.76432861,-79.70187329,2707,0.041063015
6297,44.69463379,-79.39629712,1630,0.026478851
6298,45.18607961,-78.64401012,3525,0.004755266
6299,45.17956046,-78.64022403,3792,0.007917402
6300,45.01791843,-79.6222056,4774,0.011763557
6301,45.13934413,-79.37623471,6664,0.066996752
6302,45.35038127,-80.04207,4577,0.044681606
6303,44.85854468,-78.35264329,6526,0.031809715
6304,44.63938733,-78.83298694,151,0.009043817
6305,45.3254256,-79.34001773,7042,0.01584155
6306,45.15857452,-79.54605945,5752,0.022139115
6307,45.15825907,-79.54559948,5752,0.022682906
6308,45.02617787,-79.37915307,4889,0.009996216
6309,45.34950123,-80.04295199,4577,0.045347404
6310,45.5029414,-79.76299354,1681,0.101229303
6311,45.5469392,-79.22960637,5410,0.014107088
6312,44.90535843,-79.62732657,4975,0.073350697
6313,44.90439963,-79.62808969,4975,0.074463006
6314,44.90558433,-79.62764706,4975,0.073537695
6315,44.90441342,-79.6276411,4975,0.074056863
6316,45.2194993,-79.64862546,2080,0.005026485
6317,44.7544948,-79.31262141,6245,0.064528457
6318,45.04246758,-78.32202672,4924,0.004009627
6319,45.19271477,-78.51442524,5699,0.022258949
6320,45.12792266,-78.49478061,2081,0.015052098
6321,44.90615933,-79.18007047,417,0.03030202
6322,44.36192514,-78.38976289,1411,0.017910984
6323,45.38076843,-79.51518072,1191,0.04980505
6324,44.72863866,-79.17467788,1806,0.080042514
6325,44.63920278,-78.71532524,2410,0.046923048
6326,45.40474615,-79.38900431,974,0.009781542
6327,45.20512133,-79.13504153,3698,0.043221485
6328,44.3740665,-78.45407211,1404,0.041469207
6329,45.20999223,-78.9516059,6251,0.011760554
6330,45.3241179,-78.98880891,1591,0.025235334
6331,45.20975967,-78.95136796,6251,0.011823845
6332,44.80786631,-79.3308491,3272,0.040002951
6333,44.94391554,-79.37384323,4848,0.012356841
6334,44.86232957,-78.77553212,2880,0.006902909
6335,44.86232957,-78.77553212,2880,0.006902909
6336,45.03610961,-79.31547834,6217,0.048344654
6337,45.6286135,-79.87806296,7302,0.024233403
6338,45.33659483,-79.22609352,7019,0.012783766
6339,45.70692649,-79.87958712,7302,0.058374338
6340,45.11134384,-80.12634814,2698,0.10378139
6341,45.30446645,-79.88540772,922,0.006545533
6342,44.7456009,-79.31562215,6245,0.055244443
6343,45.33051175,-79.2230443,7019,0.009705032
6344,45.19657015,-79.26639576,4480,0.039822712
6345,45.19088042,-79.39268405,6665,0.038071494
6346,45.12136616,-79.30545836,871,0.040595669
6347,45.31650338,-79.5749271,1191,0.076793994
6348,44.91933657,-79.39795587,4866,0.011586502
6349,44.90992446,-79.36015292,2898,0.009082724
6350,45.31843978,-79.06812639,5381,0.011577178
6351,45.31828288,-79.06875379,5381,0.01178401
6352,44.84624471,-79.35335259,6198,0.04591154
6353,44.85042636,-79.30778629,3274,0.00209331
6354,44.84274397,-79.35102003,3274,0.044600147
6355,44.76535886,-78.08157938,1243,0.038898629
6356,44.52945176,-78.33822999,1026,0.023762992
6357,44.43559408,-78.26911372,3380,0.037074919
6358,45.28104223,-79.86929467,2348,0.002312128
6359,45.29716406,-79.88299561,922,0.013698427
6360,45.30233731,-79.94148237,5232,0.007629096
6361,45.05292261,-79.36982103,4889,0.035849954
6362,44.75737734,-77.98406344,3731,0.022565603
6363,44.75716998,-77.98150564,3731,0.024521878
6364,44.38627092,-78.37982888,1417,0.013175072
6365,44.75481936,-79.33322967,6245,0.064273772
6366,44.70183432,-79.39043502,1630,0.02351632
6367,44.714514,-79.16636136,1806,0.06482784
6368,45.76599942,-79.39971438,464,0.012787361
6369,45.13132069,-79.32688412,871,0.060251075
6370,45.12657478,-79.32444998,871,0.05817722
6371,45.12950539,-79.32592978,871,0.059386609
6372,44.93582995,-79.36866913,2885,0.013330076
6373,45.62122269,-79.40377059,3527,0.054960604
6374,44.84510231,-79.31064582,3274,0.008038781
6375,44.39129528,-78.40025389,1417,0.011519745
6376,44.36044207,-78.35366205,1411,0.046834415
6377,45.44976431,-79.2495497,5300,0.037522841
6378,44.49047729,-78.63857519,6421,0.040689523
6379,45.68961004,-79.66477698,1230,0.048604797
6380,45.10881134,-79.29057499,871,0.03424815
6381,45.01889888,-78.33092876,7187,0.023607663
6382,45.03294932,-79.51668785,4938,0.049520705
6383,45.31194275,-79.07785887,5381,0.020817552
6384,45.28529748,-79.95736672,5219,0.006360152
6385,45.34618269,-80.04174314,4577,0.043572901
6386,45.28853143,-79.95941647,5219,0.004050388
6387,45.29465389,-79.8412984,3065,0.009814945
6388,44.70343072,-79.4012515,1630,0.033871733
6389,44.36977678,-78.50532739,5442,0.015308863
6390,45.32882703,-79.209884,2302,0.012357203
6391,45.21155848,-78.54853683,5341,0.011809791
6392,45.34130413,-79.29856289,7037,0.012744776
6393,44.53486423,-78.52715332,5458,0.014250265
6394,44.54719767,-78.5399857,5458,0.017522541
6395,44.94329414,-79.37419375,4848,0.012453946
6396,44.97281131,-78.68478549,3105,0.006777288
6397,45.04923078,-78.34871016,3987,0.009237837
6398,45.0560612,-78.34653336,3987,0.014622612
6399,44.33657115,-78.30936957,1411,0.097022871
6400,45.31262917,-79.04585046,5381,0.027756951
6401,44.85018918,-79.11459688,5726,0.065102863
6402,44.84755415,-79.12429822,5726,0.055090049
6403,44.84628605,-79.1290151,5726,0.050229573
6404,44.83779265,-79.13254835,5726,0.046065933
6405,44.68715604,-78.06526499,3173,0.022159475
6406,45.36559592,-79.78895969,4470,0.006880998
6407,44.45138359,-78.64400894,6435,0.063282959
6408,44.54443905,-78.7352827,6461,0.018928627
6409,45.64984248,-79.84420022,7302,0.022467002
6410,45.84322813,-79.51029052,2100,0.005415591
6411,45.79732606,-79.34416309,464,0.052633089
6412,45.83742148,-79.38739153,464,0.070756223
6413,45.81542089,-79.59830589,1835,0.015024298
6414,45.77761317,-79.37082845,464,0.019482069
6415,45.81531697,-79.60322641,1835,0.019938814
6416,45.81409167,-79.60745359,1835,0.02425732
6417,45.03195964,-79.31026337,6217,0.04179289
6418,44.8870553,-78.3696977,6526,0.002968892
6419,44.85308447,-78.80803064,1894,0.032330588
6420,44.97543632,-78.62763342,3308,0.012322903
6421,45.02998569,-78.61896529,6184,0.014567259
6422,45.63639134,-79.51974301,1219,0.030365087
6423,45.34370089,-80.03706744,4577,0.038633999
6424,45.30585558,-79.20347748,3477,0.008538208
6425,44.98113619,-78.52502828,3555,0.015445268
6426,44.98672055,-78.03487928,5339,0.029707065
6427,45.03722987,-78.22930394,5577,0.01622048
6428,45.37579391,-79.08188796,7163,0.007460832
6429,44.99138498,-79.15174103,5565,0.020091602
6430,44.37392499,-78.38940622,1411,0.008732595
6431,44.34514984,-78.31511923,1411,0.088297843
6432,44.57882356,-78.47292199,5471,0.016029962
6433,44.42348218,-78.26497069,3380,0.046081715
6434,45.48311371,-79.3217644,1527,0.064671928
6435,45.21063114,-79.33325579,4030,0.022649432
6436,45.29709057,-78.7329819,3420,0.018129799
6437,45.29606114,-78.73321747,3420,0.017915428
6438,44.79321639,-78.36396397,5432,0.021745045
6439,44.42590817,-78.78051027,6465,0.039677011
6440,44.73047968,-79.07607156,1653,0.045783724
6441,44.730693,-79.07597843,1653,0.045551716
6442,44.57136754,-78.79888731,207,0.00663901
6443,45.02266198,-79.59455555,4871,0.014574681
6444,45.14570831,-79.6546731,5771,0.036481227
6445,45.1724033,-79.28010722,871,0.041317199
6446,44.94527979,-79.37808381,4848,0.008228198
6447,44.94550792,-79.37818109,4848,0.00799842
6448,45.04224507,-78.35120079,7181,0.003087309
6449,44.46148877,-77.92112366,5786,0.053728074
6450,44.54587037,-78.24087447,4247,0.004709208
6451,44.73910565,-79.30562619,6245,0.051653986
6452,44.73416631,-79.30838118,6245,0.046051925
6453,44.35571351,-78.53404929,5510,0.019512096
6454,44.53407086,-78.73868103,6461,0.012794002
6455,44.53935562,-78.53517374,5458,0.015531354
6456,45.11323849,-79.42552432,3769,0.037188122
6457,45.08844597,-79.51871491,911,0.020768498
6458,45.34794099,-80.04248,4577,0.044581822
6459,45.34597167,-80.02655121,4577,0.02857114
6460,45.33129206,-79.20687421,2302,0.008661544
6461,45.05305408,-79.30134615,6217,0.056028538
6462,45.24725651,-78.60194691,3860,0.007448493
6463,44.46950676,-78.45569115,1040,0.0305419
6464,45.17863539,-78.417419,5157,0.016749588
6465,44.81166573,-77.63449412,3206,0.032398399
6466,45.22814587,-78.86434246,5666,0.012969662
6467,44.95234656,-78.06619501,5338,0.007307178
6468,44.7742965,-79.37740394,6198,0.042476352
6469,44.44094492,-78.00750227,7248,0.112970315
6470,44.70662339,-78.06633521,3173,0.006905264
6471,45.25671031,-79.97165754,5830,0.005481145
6472,45.29206702,-79.94503422,5232,0.00407392
6473,45.25626202,-79.97631961,5830,0.009822568
6474,45.25392849,-79.97075909,5830,0.004124816
6475,45.25150105,-79.65130701,5761,0.025579001
6476,45.48799884,-79.46270615,237,0.054794811
6477,45.34618269,-80.04174314,4577,0.043572901
6478,45.22906711,-79.76419206,94,0.0099604
6479,45.34618269,-80.04174314,4577,0.043572901
6480,44.77963269,-79.22884976,1542,0.030785328
6481,44.5346905,-78.54619264,5458,0.027339861
6482,44.4914833,-78.66884271,6435,0.043773443
6483,44.76020529,-79.32116896,6245,0.069185485
6484,44.70200376,-79.38815403,1630,0.021688627
6485,44.63453574,-78.8444503,151,0.005220112
6486,44.73748321,-79.38259102,1630,0.049322693
6487,44.78633053,-79.23222336,1542,0.023286688
6488,44.63285023,-78.80884351,171,0.004211838
6489,44.52638489,-78.73025225,6461,0.002266835
6490,44.44033399,-78.51923579,5442,0.056682693
6491,44.47835847,-78.65873993,6435,0.047851725
6492,44.54821758,-78.53950798,5458,0.017008374
6493,44.41166767,-78.48786837,5442,0.032788124
6494,44.48431661,-78.51622318,5443,0.022385998
6495,44.53458247,-78.74268092,6461,0.016499717
6496,44.38359346,-78.49751444,5442,0.00953432
6497,44.35365993,-78.51672718,5510,0.028719838
6498,44.91877981,-79.39024585,4866,0.004777595
6499,44.91861899,-79.3900804,4866,0.004765729
6500,44.91861899,-79.3900804,4866,0.004765729
6501,45.04415903,-79.32083492,6217,0.057934352
6502,45.41263806,-79.37908849,974,0.011334162
6503,45.41050079,-79.37918325,974,0.01177459
6504,45.13108835,-79.74523697,6278,0.018616123
6505,45.18662908,-79.32103303,4030,0.039916289
6506,45.21431186,-79.54058616,7438,0.013154396
6507,45.25734369,-79.48352496,3018,0.025034348
6508,44.91877981,-79.39024585,4866,0.004777595
6509,45.05790872,-79.33532425,4889,0.063902182
6510,44.94725493,-79.30794144,1976,0.039258129
6511,44.91237792,-79.35774689,2898,0.006238078
6512,44.95178993,-79.30960178,1976,0.043859718
6513,44.79456544,-78.81444263,4785,0.006902367
6514,45.04193431,-78.39003085,6181,0.009538964
6515,45.01150125,-78.31623353,4924,0.033903647
6516,44.88713544,-78.44796181,7334,0.026040829
6517,45.07048526,-78.54548817,486,0.047873706
6518,45.43937812,-80.00264148,6367,0.003136346
6519,45.56794029,-79.2157997,2979,0.001540696
6520,45.62094838,-79.40860969,3527,0.059807452
6521,45.35010849,-80.03780055,4577,0.040472136
6522,45.57402018,-79.35885151,4654,0.043653756
6523,45.44844512,-79.89146612,4433,0.005245624
6524,45.43321203,-80.00915172,6365,0.001685979
6525,45.50468043,-79.91650656,4440,0.002748217
6526,45.38998355,-80.03022253,378,0.027481387
6527,45.31885958,-79.21605109,3477,0.009562938
6528,45.05375836,-79.29920946,6217,0.05605366
6529,45.32441371,-79.21552077,3477,0.013747982
6530,45.32871179,-79.20962685,2302,0.012171643
6531,45.1550127,-79.08459961,1963,0.007592657
6532,45.30089999,-79.20256437,3477,0.013106611
6533,45.33680956,-79.22421777,7019,0.013779311
6534,45.04981993,-78.52499204,486,0.025435835
6535,44.33671712,-78.31063897,1411,0.095815151
6536,45.03890531,-78.42418567,6181,0.027771304
6537,45.12557798,-78.48135366,268,0.016422395
6538,45.01617277,-77.80279067,3635,0.012039018
6539,45.13171723,-79.75804656,6278,0.010260918
6540,45.06462632,-78.6614655,363,0.032940425
6541,44.84111011,-77.81931187,7402,0.015727357
6542,44.81978768,-77.57944376,7061,0.025586724
6543,45.41958987,-79.25929704,5300,0.010034603
6544,45.22783641,-78.91146475,3702,0.015428624
6545,45.37203446,-79.25247564,3201,0.022959162
6546,44.99512065,-79.05394496,7420,0.025309376
6547,44.86176813,-79.29795924,3258,0.005498634
6548,44.91432305,-79.18264858,417,0.035516679
6549,44.73239265,-78.33485175,1198,0.027814937
6550,44.59346607,-78.02370681,6984,0.003933982
6551,44.74973502,-78.51501951,1792,0.036599406
6552,44.35726521,-78.3091229,1417,0.088862283
6553,44.54211072,-78.33207912,1026,0.01743883
6554,44.43458249,-78.38297099,1406,0.018800502
6555,44.43170623,-78.25656652,3380,0.035793552
6556,44.38286233,-78.38600877,1411,0.011836415
6557,44.35680095,-78.30807863,1417,0.090004786
6558,44.38580303,-78.36346617,1417,0.02765215
6559,44.35369853,-78.40687409,1404,0.013163731
6560,44.34680488,-78.31473889,1411,0.088044282
6561,44.35710928,-78.32090099,1417,0.078454056
6562,44.36304862,-78.39051027,1411,0.016583754
6563,45.52317875,-79.31419245,1527,0.055930363
6564,44.87040365,-79.59835253,4353,0.074532705
6565,44.7092507,-79.3843076,1630,0.024045735
6566,44.64800591,-78.80203348,171,0.020553343
6567,44.73962742,-78.8276961,5950,0.047215647
6568,44.71470414,-79.16573098,1806,0.064423661
6569,44.91861899,-79.3900804,4866,0.004765729
6570,44.91861899,-79.3900804,4866,0.004765729
6571,44.91861899,-79.3900804,4866,0.004765729
6572,44.91861899,-79.3900804,4866,0.004765729
6573,44.91861899,-79.3900804,4866,0.004765729
6574,45.67232479,-79.73689544,4361,0.018952318
6575,44.91861899,-79.3900804,4866,0.004765729
6576,44.91877981,-79.39024585,4866,0.004777595
6577,44.91861899,-79.3900804,4866,0.004765729
6578,44.91861899,-79.3900804,4866,0.004765729
6579,44.91877981,-79.39024585,4866,0.004777595
6580,44.91861899,-79.3900804,4866,0.004765729
6581,44.91861899,-79.3900804,4866,0.004765729
6582,44.91861899,-79.3900804,4866,0.004765729
6583,44.91861899,-79.3900804,4866,0.004765729
6584,44.91861899,-79.3900804,4866,0.004765729
6585,44.91877981,-79.39024585,4866,0.004777595
6586,44.91861899,-79.3900804,4866,0.004765729
6587,44.91861899,-79.3900804,4866,0.004765729
6588,44.91861899,-79.3900804,4866,0.004765729
6589,45.11357703,-79.70595258,245,0.009530345
6590,44.91861899,-79.3900804,4866,0.004765729
6591,45.32749102,-79.21291978,2302,0.015673888
6592,45.40761848,-80.1060458,2610,0.062953664
6593,45.47545239,-79.91241112,4411,0.007362416
6594,45.32098272,-79.24315589,7039,0.0111214
6595,45.0094946,-78.49436832,3559,0.037410956
6596,45.00872994,-78.49542135,3559,0.03724701
6597,45.14692347,-79.76991708,6278,0.01073648
6598,44.77322931,-78.00638196,3731,0.006968804
6599,44.77201016,-78.01130213,3731,0.0120056
6600,44.4553906,-78.34713389,1406,0.033425193
6601,44.45518093,-78.34765339,1406,0.03296546
6602,44.58056618,-78.46466623,5457,0.017955511
6603,44.57531184,-78.47317651,5471,0.013832589
6604,45.25236019,-80.14509187,2601,0.068916309
6605,45.287119,-79.95922288,5219,0.00412807
6606,45.28853143,-79.95941647,5219,0.004050388
6607,44.91877981,-79.39024585,4866,0.004777595
6608,44.91877981,-79.39024585,4866,0.004777595
6609,45.37964204,-80.05645854,378,0.052499901
6610,45.37914588,-80.05653715,378,0.052884137
6611,45.29193177,-79.20301404,3477,0.021202764
6612,45.31881132,-79.23197722,7039,0.005380806
6613,44.41979544,-78.27382052,3380,0.053089532
6614,45.34599196,-80.04392628,4577,0.045709607
6615,45.40225909,-79.70351712,4378,0.00227984
6616,44.70034382,-79.39742352,1630,0.029149779
6617,44.70004233,-79.3985128,1630,0.030061953
6618,44.91861899,-79.3900804,4866,0.004765729
6619,44.91877981,-79.39024585,4866,0.004777595
6620,44.91861899,-79.3900804,4866,0.004765729
6621,44.91861899,-79.3900804,4866,0.004765729
6622,44.91861899,-79.3900804,4866,0.004765729
6623,44.91877981,-79.39024585,4866,0.004777595
6624,44.91877981,-79.39024585,4866,0.004777595
6625,44.91861899,-79.3900804,4866,0.004765729
6626,45.88877328,-79.51180312,2100,0.043982253
6627,45.21338425,-79.27557276,4480,0.024981392
6628,45.6210531,-79.40370121,3527,0.054900681
6629,45.26757153,-79.22225659,1424,0.030819118
6630,44.96460508,-78.28348229,6720,0.015431784
6631,45.3017761,-80.04314038,6658,0.043067689
6632,44.5326149,-78.55491706,5458,0.036026862
6633,44.74119079,-78.92939535,3004,0.015533315
6634,44.91861899,-79.3900804,4866,0.004765729
6635,44.91861899,-79.3900804,4866,0.004765729
6636,44.91861899,-79.3900804,4866,0.004765729
6637,44.91861899,-79.3900804,4866,0.004765729
6638,44.91861899,-79.3900804,4866,0.004765729
6639,44.92565417,-79.38497423,4877,0.003615353
6640,44.91861899,-79.3900804,4866,0.004765729
6641,44.64030938,-78.71145884,2410,0.047936385
6642,44.74843979,-78.74018935,1696,0.039453446
6643,45.77075931,-79.40361258,464,0.017163234
6644,45.58046415,-79.93397111,5988,0.004984117
6645,45.1116402,-79.64538467,1,0.021089425
6646,45.33919104,-79.15677478,2306,0.003874739
6647,44.91300115,-79.39041479,4866,0.00969695
6648,45.04623817,-78.49839944,486,0.038536683
6649,44.89336531,-78.71755665,1855,0.034796812
6650,45.01318884,-78.71326013,6857,0.011531125
6651,44.91930901,-78.72938405,6144,0.046954599
6652,45.57433641,-79.18234848,351,0.028805959
6653,45.3276092,-79.234102,7039,0.003797027
6654,45.33053134,-79.20900047,2302,0.010918422
6655,45.32628114,-79.22289537,7019,0.008089588
6656,45.01334476,-77.8401556,302,0.024683653
6657,44.85155182,-77.81693071,7402,0.0214463
6658,45.01940194,-77.85555073,302,0.008929462
6659,44.85201235,-77.81458309,7402,0.023688537
6660,45.1317602,-79.76969951,6278,0.013481468
6661,44.56786952,-78.23884831,4137,0.005405826
6662,44.56535138,-78.2376601,4137,0.002624265
6663,44.56393752,-78.24516641,4137,0.008821718
6664,44.77714515,-79.33280405,3272,0.065063179
6665,45.33058732,-79.22370437,7019,0.009231547
6666,45.89212733,-79.43964379,2100,0.080639327
6667,45.11416678,-79.52316448,911,0.006562337
6668,45.17316642,-79.2880936,871,0.045230392
6669,44.94428474,-78.70479275,4663,0.017656101
6670,44.98808479,-79.04128623,7420,0.039624458
6671,44.55168859,-78.23791607,4247,0.001826039
6672,44.53410866,-78.53515889,5458,0.019041763
6673,45.17735544,-78.57866339,654,0.005209055
6674,45.04099211,-77.72524198,3635,0.092442514
6675,44.84464316,-79.42082324,6195,0.021762356
6676,44.84686794,-79.42197134,6195,0.023219213
6677,44.45031865,-78.37330016,1406,0.024097087
6678,44.45030622,-78.50690089,5443,0.049659822
6679,44.53445727,-78.73255946,6461,0.008759437
6680,44.91861899,-79.3900804,4866,0.004765729
6681,44.91861899,-79.3900804,4866,0.004765729
6682,44.91861899,-79.3900804,4866,0.004765729
6683,44.91861899,-79.3900804,4866,0.004765729
6684,45.65210072,-79.60412771,1230,0.027184108
6685,44.91861899,-79.3900804,4866,0.004765729
6686,44.91861899,-79.3900804,4866,0.004765729
6687,45.21314547,-79.2663812,4480,0.023249876
6688,44.91861899,-79.3900804,4866,0.004765729
6689,44.92056532,-79.39617566,4866,0.009608479
6690,45.15931035,-78.55352647,5711,0.019583415
6691,44.88487783,-78.73417798,1855,0.018608672
6692,45.388274,-80.02409257,378,0.026669582
6693,45.4204661,-80.18986038,2684,0.015683166
6694,45.41782416,-80.19155065,2684,0.012671914
6695,45.3362811,-79.22546729,7019,0.012743708
6696,45.12697775,-78.56237826,1655,0.005429056
6697,44.88732479,-79.76069566,301,0.011416168
6698,44.59205145,-77.76322139,6865,0.006394053
6699,44.9825611,-78.03742965,5339,0.025622742
6700,44.58045242,-78.362405,474,0.024051859
6701,44.38686254,-78.38321889,1417,0.010467747
6702,45.28382747,-79.78744114,3946,0.007237699
6703,45.25218083,-79.76913153,133,0.012457921
6704,44.78408254,-79.2524057,1542,0.024700032
6705,44.46998983,-78.66817506,6435,0.037205799
6706,44.524325,-78.7782998,1140,0.018003417
6707,44.91861899,-79.3900804,4866,0.004765729
6708,44.91861899,-79.3900804,4866,0.004765729
6709,44.91861899,-79.3900804,4866,0.004765729
6710,44.91877981,-79.39024585,4866,0.004777595
6711,44.91861899,-79.3900804,4866,0.004765729
6712,44.91877981,-79.39024585,4866,0.004777595
6713,45.24963081,-79.33067438,4030,0.04964867
6714,45.37218032,-79.35247488,2474,0.006043622
6715,45.37188664,-79.35353329,2474,0.00630335
6716,45.11308343,-79.57548893,3012,0.01525486
6717,45.33309249,-79.21165993,2302,0.0130731
6718,44.90860582,-78.68132145,6144,0.003517945
6719,45.30263119,-79.25912005,7038,0.026019549
6720,45.27956571,-79.11854871,3704,0.044913995
6721,45.31752166,-79.23281629,7039,0.006652533
6722,45.03552043,-78.34809554,7187,0.001951728
6723,44.3863659,-78.40554263,1411,0.011766523
6724,45.08020168,-78.75445792,3623,0.021935622
6725,44.83538917,-77.83322284,7402,0.004941462
