Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
RAFT LAKE,4511,1,462432,805649,2000,6.2,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2001,5.4,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2002,5.8,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2003,6.6,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2004,5.3,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2006,5.9,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2007,5.7,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2008,6.5,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2009,5.6,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2010,7.2,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2011,6.7,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2012,7.2,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2013,6.7,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2014,6,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2015,5.8,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAFT LAKE,4511,1,462432,805649,2016,6.7,46,24,32,80,56,49,,46.40888889,,46.40888889,,80.94694444,,80.94694444,,-80.94694444,,-80.94694444
RAINBOW LAKE,4522,1,444817,763008,1998,3.1,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,1999,3.1,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2000,2.3,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2001,3,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2002,2,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2003,3.1,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2005,2.6,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2007,2.8,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,1,444817,763008,2009,2.9,44,48,17,76,30,8,,44.80472222,,44.80472222,,76.50222222,,76.50222222,,-76.50222222,,-76.50222222
RAINBOW LAKE,4522,2,445013,772954,2014,2.1,44,50,13,77,29,54,,44.83694444,,44.83694444,,77.49833333,,77.49833333,,-77.49833333,,-77.49833333
RAINBOW LAKE,4522,3,444828,762959,2010,2.6,44,48,28,76,29,59,,44.80777778,,44.80777778,,76.49972222,,76.49972222,,-76.49972222,,-76.49972222
RAINBOW LAKE,4522,3,444828,762959,2012,3.5,44,48,28,76,29,59,,44.80777778,,44.80777778,,76.49972222,,76.49972222,,-76.49972222,,-76.49972222
RAINY LAKE,4528,2,483851,931041,2002,2.3,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,2,483851,931041,2003,2.6,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,2,483851,931041,2004,2.5,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,2,483851,931041,2005,2,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,2,483851,931041,2006,2.9,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,2,483851,931041,2007,2.5,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,2,483851,931041,2008,2.7,48,38,51,93,10,41,,48.6475,,48.6475,,93.17805556,,93.17805556,,-93.17805556,,-93.17805556
RAINY LAKE,4528,3,484531,931605,1980,2.5,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2002,2.8,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2003,3.5,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2004,3.6,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2005,3,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2006,2.7,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2007,2.7,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2008,3,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2009,2.9,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2010,3,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2011,3,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2012,2.8,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2013,2.7,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2014,2.9,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2015,3,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,3,484531,931605,2016,3.3,48,45,31,93,16,5,,48.75861111,,48.75861111,,93.26805556,,93.26805556,,-93.26805556,,-93.26805556
RAINY LAKE,4528,5,484407,931058,1980,2.9,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2003,3.8,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2004,3.9,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2005,3.8,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2006,3.7,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2007,3.1,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2008,3.4,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2009,3.2,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2010,3.1,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2011,3.2,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2012,3.2,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2013,3.4,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2014,2.4,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2015,3.3,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,5,484407,931058,2016,3.5,48,44,7,93,10,58,,48.73527778,,48.73527778,,93.18277778,,93.18277778,,-93.18277778,,-93.18277778
RAINY LAKE,4528,6,482055,931410,2004,2,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2005,2.9,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2006,2.1,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2007,2.8,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2008,2.5,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2009,2.7,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2010,2.6,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2011,2.9,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2012,2.7,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2013,2.5,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2014,2.2,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2015,2.6,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,6,482055,931410,2016,2.6,48,20,55,93,14,10,,48.34861111,,48.34861111,,93.23611111,,93.23611111,,-93.23611111,,-93.23611111
RAINY LAKE,4528,7,483948,925106,2003,2.1,48,39,48,92,51,6,,48.66333333,,48.66333333,,92.85166667,,92.85166667,,-92.85166667,,-92.85166667
RAINY LAKE,4528,10,484100,925845,2005,2.8,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2008,2.9,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2009,3.1,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2012,3,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2013,3.3,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2014,2.6,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2015,3,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,10,484100,925845,2016,3.2,48,41,0,92,58,45,,48.68333333,,48.68333333,,92.97916667,,92.97916667,,-92.97916667,,-92.97916667
RAINY LAKE,4528,12,485003,931805,2005,3.7,48,50,3,93,18,5,,48.83416667,,48.83416667,,93.30138889,,93.30138889,,-93.30138889,,-93.30138889
RAINY LAKE,4528,12,485003,931805,2006,4.3,48,50,3,93,18,5,,48.83416667,,48.83416667,,93.30138889,,93.30138889,,-93.30138889,,-93.30138889
RAINY LAKE,4528,12,485003,931805,2008,4.3,48,50,3,93,18,5,,48.83416667,,48.83416667,,93.30138889,,93.30138889,,-93.30138889,,-93.30138889
RAINY LAKE,4528,13,485032,931959,2005,2.3,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2006,2.2,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2007,2.2,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2008,2.7,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2009,1.8,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2010,1.9,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2011,1.9,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2012,2.1,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2013,2.3,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2014,1.8,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2015,2,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,13,485032,931959,2016,1.9,48,50,32,93,19,59,,48.84222222,,48.84222222,,93.33305556,,93.33305556,,-93.33305556,,-93.33305556
RAINY LAKE,4528,19,483333,924843,2012,3.3,48,33,33,92,48,43,,48.55916667,,48.55916667,,92.81194444,,92.81194444,,-92.81194444,,-92.81194444
RAINY LAKE,4528,19,483333,924843,2015,2.4,48,33,33,92,48,43,,48.55916667,,48.55916667,,92.81194444,,92.81194444,,-92.81194444,,-92.81194444
RAINY LAKE,4528,20,483713,930352,2012,2.9,48,37,13,93,3,52,,48.62027778,,48.62027778,,93.06444444,,93.06444444,,-93.06444444,,-93.06444444
RAINY LAKE,4528,20,483713,930352,2015,2.8,48,37,13,93,3,52,,48.62027778,,48.62027778,,93.06444444,,93.06444444,,-93.06444444,,-93.06444444
RAINY LAKE,4528,33,483619,925554,2012,2.8,48,36,19,92,55,54,,48.60527778,,48.60527778,,92.93166667,,92.93166667,,-92.93166667,,-92.93166667
RAINY LAKE,4528,33,483619,925554,2015,2.5,48,36,19,92,55,54,,48.60527778,,48.60527778,,92.93166667,,92.93166667,,-92.93166667,,-92.93166667
RAINY LAKE,4528,34,483525,930922,2012,1,48,35,25,93,9,22,,48.59027778,,48.59027778,,93.15611111,,93.15611111,,-93.15611111,,-93.15611111
RAINY LAKE,4528,34,483525,930922,2015,0.9,48,35,25,93,9,22,,48.59027778,,48.59027778,,93.15611111,,93.15611111,,-93.15611111,,-93.15611111
RAINY LAKE,4528,36,483707,931052,2011,2.2,48,37,7,93,10,52,,48.61861111,,48.61861111,,93.18111111,,93.18111111,,-93.18111111,,-93.18111111
RAINY LAKE,4528,37,483803,931171,2011,2.2,48,38,3,93,11,71,,48.63416667,,48.63416667,,93.20305556,,93.20305556,,-93.20305556,,-93.20305556
RAINY LAKE,4528,38,484719,931335,2011,3.8,48,47,19,93,13,35,,48.78861111,,48.78861111,,93.22638889,,93.22638889,,-93.22638889,,-93.22638889
RAINY LAKE,4528,38,484719,931335,2012,3.6,48,47,19,93,13,35,,48.78861111,,48.78861111,,93.22638889,,93.22638889,,-93.22638889,,-93.22638889
RAINY LAKE,4528,38,484719,931335,2014,3.8,48,47,19,93,13,35,,48.78861111,,48.78861111,,93.22638889,,93.22638889,,-93.22638889,,-93.22638889
RAINY LAKE,4528,39,483726,932100,2012,2.3,48,37,26,93,21,0,,48.62388889,,48.62388889,,93.35,,93.35,,-93.35,,-93.35
RAINY LAKE,4528,40,484200,931800,2011,3,48,42,0,93,18,0,,48.7,,48.7,,93.3,,93.3,,-93.3,,-93.3
RAINY LAKE,4528,40,484200,931800,2012,3.1,48,42,0,93,18,0,,48.7,,48.7,,93.3,,93.3,,-93.3,,-93.3
RAINY LAKE,4528,40,484200,931800,2013,3.9,48,42,0,93,18,0,,48.7,,48.7,,93.3,,93.3,,-93.3,,-93.3
RAINY LAKE,4528,40,484200,931800,2014,2.9,48,42,0,93,18,0,,48.7,,48.7,,93.3,,93.3,,-93.3,,-93.3
RAINY LAKE,4528,40,484200,931800,2015,3.2,48,42,0,93,18,0,,48.7,,48.7,,93.3,,93.3,,-93.3,,-93.3
RAINY LAKE,4528,40,484200,931800,2016,4.1,48,42,0,93,18,0,,48.7,,48.7,,93.3,,93.3,,-93.3,,-93.3
RAMSEY LAKE,4534,5,462849,805842,2012,4.1,46,28,49,80,58,42,,46.48027778,,46.48027778,,80.97833333,,80.97833333,,-80.97833333,,-80.97833333
RAMSEY LAKE,4534,5,462849,805842,2014,4,46,28,49,80,58,42,,46.48027778,,46.48027778,,80.97833333,,80.97833333,,-80.97833333,,-80.97833333
RAMSEY LAKE,4534,5,462849,805842,2015,3.4,46,28,49,80,58,42,,46.48027778,,46.48027778,,80.97833333,,80.97833333,,-80.97833333,,-80.97833333
RAMSEY LAKE,4534,6,462859,805637,2014,5.5,46,28,59,80,56,37,,46.48305556,,46.48305556,,80.94361111,,80.94361111,,-80.94361111,,-80.94361111
RAMSEY LAKE,4534,7,462828,805505,2015,3.3,46,28,28,80,55,5,,46.47444444,,46.47444444,,80.91805556,,80.91805556,,-80.91805556,,-80.91805556
RANKIN LAKE,4545,2,451723,795425,1996,5.8,45,17,23,79,54,25,,45.28972222,,45.28972222,,79.90694444,,79.90694444,,-79.90694444,,-79.90694444
RANKIN LAKE,4545,2,451723,795425,2011,2.7,45,17,23,79,54,25,,45.28972222,,45.28972222,,79.90694444,,79.90694444,,-79.90694444,,-79.90694444
RANKIN LAKE,4545,2,451723,795425,2012,2.7,45,17,23,79,54,25,,45.28972222,,45.28972222,,79.90694444,,79.90694444,,-79.90694444,,-79.90694444
RANKIN LAKE,4545,3,451750,795459,1996,5.4,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,1997,5.3,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,1998,5.6,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,1999,5.4,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2000,5.9,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2001,5.9,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2002,5.3,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2003,5.1,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2004,5.1,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2005,5.2,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2006,5.3,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2008,4.2,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2009,4.6,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2010,4.2,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2011,4,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,3,451750,795459,2012,4,45,17,50,79,54,59,,45.29722222,,45.29722222,,79.91638889,,79.91638889,,-79.91638889,,-79.91638889
RANKIN LAKE,4545,4,451723,795425,2012,2.6,45,17,23,79,54,25,,45.28972222,,45.28972222,,79.90694444,,79.90694444,,-79.90694444,,-79.90694444
RATTRAYS LAKE,4554,1,453637,771907,2014,2.3,45,36,37,77,19,7,,45.61027778,,45.61027778,,77.31861111,,77.31861111,,-77.31861111,,-77.31861111
RAVEN LAKE,4555,1,451255,785113,1998,5.1,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,1999,4,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2000,3.3,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2004,4.7,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2005,5,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2006,5.6,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2007,5.3,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2008,3.8,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2009,4.3,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2015,3.2,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,1,451255,785113,2016,3.9,45,12,55,78,51,13,,45.21527778,,45.21527778,,78.85361111,,78.85361111,,-78.85361111,,-78.85361111
RAVEN LAKE,4555,2,451215,785108,1998,5.7,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,1999,5.7,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,2000,4.4,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,2001,5,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,2002,5.4,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,2003,4.9,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,2004,4.8,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
RAVEN LAKE,4555,2,451215,785108,2005,4.8,45,12,15,78,51,8,,45.20416667,,45.20416667,,78.85222222,,78.85222222,,-78.85222222,,-78.85222222
