Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
TEMAGAMI LAKE,2477,3,465309,800402,2006,3.7,46,53,9,80,4,2,,46.88583333,,46.88583333,,80.06722222,,80.06722222,,-80.06722222,,-80.06722222
TEMAGAMI LAKE,2477,3,465309,800402,2007,3.05,46,53,9,80,4,2,,46.88583333,,46.88583333,,80.06722222,,80.06722222,,-80.06722222,,-80.06722222
TEMAGAMI LAKE,2477,3,465309,800402,2008,3.7,46,53,9,80,4,2,,46.88583333,,46.88583333,,80.06722222,,80.06722222,,-80.06722222,,-80.06722222
TEMAGAMI LAKE,2477,4,465926,795752,2003,2.6,46,59,26,79,57,52,,46.99055556,,46.99055556,,79.96444444,,79.96444444,,-79.96444444,,-79.96444444
TEMAGAMI LAKE,2477,4,465926,795752,2004,3.9,46,59,26,79,57,52,,46.99055556,,46.99055556,,79.96444444,,79.96444444,,-79.96444444,,-79.96444444
TEMAGAMI LAKE,2477,4,465926,795752,2005,4.2,46,59,26,79,57,52,,46.99055556,,46.99055556,,79.96444444,,79.96444444,,-79.96444444,,-79.96444444
TEMAGAMI LAKE,2477,4,465926,795752,2007,6.1,46,59,26,79,57,52,,46.99055556,,46.99055556,,79.96444444,,79.96444444,,-79.96444444,,-79.96444444
TEMAGAMI LAKE,2477,4,465926,795752,2008,5.45,46,59,26,79,57,52,,46.99055556,,46.99055556,,79.96444444,,79.96444444,,-79.96444444,,-79.96444444
TEMAGAMI LAKE,2477,5,465510,800101,2003,2.7,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2005,4.05,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2006,4.25,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2008,4.85,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2009,4.55,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2010,2.9,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2011,3.7,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2012,3.1,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2013,13.1,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2014,4.2,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,5,465510,800101,2016,2.7,46,55,10,80,1,1,,46.91944444,,46.91944444,,80.01694444,,80.01694444,,-80.01694444,,-80.01694444
TEMAGAMI LAKE,2477,7,470240,800823,2003,3.95,47,2,40,80,8,23,,47.04444444,,47.04444444,,80.13972222,,80.13972222,,-80.13972222,,-80.13972222
TEMAGAMI LAKE,2477,7,470240,800823,2004,3.9,47,2,40,80,8,23,,47.04444444,,47.04444444,,80.13972222,,80.13972222,,-80.13972222,,-80.13972222
TEMAGAMI LAKE,2477,7,470240,800823,2005,3.4,47,2,40,80,8,23,,47.04444444,,47.04444444,,80.13972222,,80.13972222,,-80.13972222,,-80.13972222
TEMAGAMI LAKE,2477,7,470240,800823,2006,3.85,47,2,40,80,8,23,,47.04444444,,47.04444444,,80.13972222,,80.13972222,,-80.13972222,,-80.13972222
TEMAGAMI LAKE,2477,7,470240,800823,2007,4.55,47,2,40,80,8,23,,47.04444444,,47.04444444,,80.13972222,,80.13972222,,-80.13972222,,-80.13972222
TEMAGAMI LAKE,2477,8,465600,800200,2003,2.95,46,56,0,80,2,0,,46.93333333,,46.93333333,,80.03333333,,80.03333333,,-80.03333333,,-80.03333333
TEMAGAMI LAKE,2477,8,465600,800200,2004,3.75,46,56,0,80,2,0,,46.93333333,,46.93333333,,80.03333333,,80.03333333,,-80.03333333,,-80.03333333
TEMAGAMI LAKE,2477,8,465600,800200,2005,3.3,46,56,0,80,2,0,,46.93333333,,46.93333333,,80.03333333,,80.03333333,,-80.03333333,,-80.03333333
TEMAGAMI LAKE,2477,8,465600,800200,2006,4.55,46,56,0,80,2,0,,46.93333333,,46.93333333,,80.03333333,,80.03333333,,-80.03333333,,-80.03333333
TEMAGAMI LAKE,2477,8,465600,800200,2007,2.9,46,56,0,80,2,0,,46.93333333,,46.93333333,,80.03333333,,80.03333333,,-80.03333333,,-80.03333333
TEMAGAMI LAKE,2477,8,465600,800200,2008,3.25,46,56,0,80,2,0,,46.93333333,,46.93333333,,80.03333333,,80.03333333,,-80.03333333,,-80.03333333
TEMAGAMI LAKE,2477,9,470812,800447,2003,2.6,47,8,12,80,4,47,,47.13666667,,47.13666667,,80.07972222,,80.07972222,,-80.07972222,,-80.07972222
TEMAGAMI LAKE,2477,9,470812,800447,2004,8.2,47,8,12,80,4,47,,47.13666667,,47.13666667,,80.07972222,,80.07972222,,-80.07972222,,-80.07972222
TEMAGAMI LAKE,2477,9,470812,800447,2005,3.5,47,8,12,80,4,47,,47.13666667,,47.13666667,,80.07972222,,80.07972222,,-80.07972222,,-80.07972222
TEMAGAMI LAKE,2477,10,470014,795620,2003,4.4,47,0,14,79,56,20,,47.00388889,,47.00388889,,79.93888889,,79.93888889,,-79.93888889,,-79.93888889
TEMAGAMI LAKE,2477,10,470014,795620,2004,4.85,47,0,14,79,56,20,,47.00388889,,47.00388889,,79.93888889,,79.93888889,,-79.93888889,,-79.93888889
TEMAGAMI LAKE,2477,10,470014,795620,2006,1.9,47,0,14,79,56,20,,47.00388889,,47.00388889,,79.93888889,,79.93888889,,-79.93888889,,-79.93888889
TEMAGAMI LAKE,2477,10,470014,795620,2010,3.6,47,0,14,79,56,20,,47.00388889,,47.00388889,,79.93888889,,79.93888889,,-79.93888889,,-79.93888889
TEMAGAMI LAKE,2477,10,470014,795620,2013,4,47,0,14,79,56,20,,47.00388889,,47.00388889,,79.93888889,,79.93888889,,-79.93888889,,-79.93888889
TEMAGAMI LAKE,2477,11,470231,795111,2003,4.2,47,2,31,79,51,11,,47.04194444,,47.04194444,,79.85305556,,79.85305556,,-79.85305556,,-79.85305556
TEMAGAMI LAKE,2477,11,470231,795111,2004,5.45,47,2,31,79,51,11,,47.04194444,,47.04194444,,79.85305556,,79.85305556,,-79.85305556,,-79.85305556
TEMAGAMI LAKE,2477,11,470231,795111,2005,4.85,47,2,31,79,51,11,,47.04194444,,47.04194444,,79.85305556,,79.85305556,,-79.85305556,,-79.85305556
TEMAGAMI LAKE,2477,11,470231,795111,2006,3.2,47,2,31,79,51,11,,47.04194444,,47.04194444,,79.85305556,,79.85305556,,-79.85305556,,-79.85305556
TEMAGAMI LAKE,2477,11,470231,795111,2010,3.6,47,2,31,79,51,11,,47.04194444,,47.04194444,,79.85305556,,79.85305556,,-79.85305556,,-79.85305556
TEMAGAMI LAKE,2477,11,470231,795111,2013,4.5,47,2,31,79,51,11,,47.04194444,,47.04194444,,79.85305556,,79.85305556,,-79.85305556,,-79.85305556
TEMAGAMI LAKE,2477,12,465524,800359,2003,3.5,46,55,24,80,3,59,,46.92333333,,46.92333333,,80.06638889,,80.06638889,,-80.06638889,,-80.06638889
TEMAGAMI LAKE,2477,12,465524,800359,2004,4.1,46,55,24,80,3,59,,46.92333333,,46.92333333,,80.06638889,,80.06638889,,-80.06638889,,-80.06638889
TEMAGAMI LAKE,2477,12,465524,800359,2005,4.4,46,55,24,80,3,59,,46.92333333,,46.92333333,,80.06638889,,80.06638889,,-80.06638889,,-80.06638889
TEMAGAMI LAKE,2477,12,465524,800359,2006,1.8,46,55,24,80,3,59,,46.92333333,,46.92333333,,80.06638889,,80.06638889,,-80.06638889,,-80.06638889
TEMAGAMI LAKE,2477,12,465524,800359,2010,5.3,46,55,24,80,3,59,,46.92333333,,46.92333333,,80.06638889,,80.06638889,,-80.06638889,,-80.06638889
TEMAGAMI LAKE,2477,12,465524,800359,2013,3.1,46,55,24,80,3,59,,46.92333333,,46.92333333,,80.06638889,,80.06638889,,-80.06638889,,-80.06638889
TEMAGAMI LAKE,2477,13,465212,800431,2003,3.7,46,52,12,80,4,31,,46.87,,46.87,,80.07527778,,80.07527778,,-80.07527778,,-80.07527778
TEMAGAMI LAKE,2477,13,465212,800431,2004,4.1,46,52,12,80,4,31,,46.87,,46.87,,80.07527778,,80.07527778,,-80.07527778,,-80.07527778
TEMAGAMI LAKE,2477,13,465212,800431,2010,4.2,46,52,12,80,4,31,,46.87,,46.87,,80.07527778,,80.07527778,,-80.07527778,,-80.07527778
TEMAGAMI LAKE,2477,13,465212,800431,2013,3.1,46,52,12,80,4,31,,46.87,,46.87,,80.07527778,,80.07527778,,-80.07527778,,-80.07527778
TEMAGAMI LAKE,2477,14,465206,800856,2003,3.9,46,52,6,80,8,56,,46.86833333,,46.86833333,,80.14888889,,80.14888889,,-80.14888889,,-80.14888889
TEMAGAMI LAKE,2477,14,465206,800856,2004,4.05,46,52,6,80,8,56,,46.86833333,,46.86833333,,80.14888889,,80.14888889,,-80.14888889,,-80.14888889
TEMAGAMI LAKE,2477,14,465206,800856,2010,3.8,46,52,6,80,8,56,,46.86833333,,46.86833333,,80.14888889,,80.14888889,,-80.14888889,,-80.14888889
TEMAGAMI LAKE,2477,14,465206,800856,2013,3.7,46,52,6,80,8,56,,46.86833333,,46.86833333,,80.14888889,,80.14888889,,-80.14888889,,-80.14888889
TEMAGAMI LAKE,2477,15,470916,800903,2003,3.4,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2004,3.35,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2005,3.4,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2006,3.25,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2007,3.85,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2008,5.5,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2009,4.1,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2010,4.5,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2011,4,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2012,4.8,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2013,3.65,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2014,4.6,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,15,470916,800903,2015,3.7,47,9,16,80,9,3,,47.15444444,,47.15444444,,80.15083333,,80.15083333,,-80.15083333,,-80.15083333
TEMAGAMI LAKE,2477,16,470914,800713,2003,3.6,47,9,14,80,7,13,,47.15388889,,47.15388889,,80.12027778,,80.12027778,,-80.12027778,,-80.12027778
TEMAGAMI LAKE,2477,16,470914,800713,2004,4.15,47,9,14,80,7,13,,47.15388889,,47.15388889,,80.12027778,,80.12027778,,-80.12027778,,-80.12027778
TEMAGAMI LAKE,2477,16,470914,800713,2005,4,47,9,14,80,7,13,,47.15388889,,47.15388889,,80.12027778,,80.12027778,,-80.12027778,,-80.12027778
TEMAGAMI LAKE,2477,16,470914,800713,2006,1.5,47,9,14,80,7,13,,47.15388889,,47.15388889,,80.12027778,,80.12027778,,-80.12027778,,-80.12027778
TEMAGAMI LAKE,2477,16,470914,800713,2010,3.5,47,9,14,80,7,13,,47.15388889,,47.15388889,,80.12027778,,80.12027778,,-80.12027778,,-80.12027778
TEMAGAMI LAKE,2477,16,470914,800713,2013,3.3,47,9,14,80,7,13,,47.15388889,,47.15388889,,80.12027778,,80.12027778,,-80.12027778,,-80.12027778
TEMAGAMI LAKE,2477,17,470503,800557,2003,3.1,47,5,3,80,5,57,,47.08416667,,47.08416667,,80.09916667,,80.09916667,,-80.09916667,,-80.09916667
TEMAGAMI LAKE,2477,17,470503,800557,2004,4,47,5,3,80,5,57,,47.08416667,,47.08416667,,80.09916667,,80.09916667,,-80.09916667,,-80.09916667
TEMAGAMI LAKE,2477,17,470503,800557,2006,2.25,47,5,3,80,5,57,,47.08416667,,47.08416667,,80.09916667,,80.09916667,,-80.09916667,,-80.09916667
TEMAGAMI LAKE,2477,17,470503,800557,2010,3.3,47,5,3,80,5,57,,47.08416667,,47.08416667,,80.09916667,,80.09916667,,-80.09916667,,-80.09916667
TEMAGAMI LAKE,2477,17,470503,800557,2013,3,47,5,3,80,5,57,,47.08416667,,47.08416667,,80.09916667,,80.09916667,,-80.09916667,,-80.09916667
TEMAGAMI LAKE,2477,18,465939,800510,2003,3.6,46,59,39,80,5,10,,46.99416667,,46.99416667,,80.08611111,,80.08611111,,-80.08611111,,-80.08611111
TEMAGAMI LAKE,2477,18,465939,800510,2004,3.25,46,59,39,80,5,10,,46.99416667,,46.99416667,,80.08611111,,80.08611111,,-80.08611111,,-80.08611111
TEMAGAMI LAKE,2477,18,465939,800510,2005,3.35,46,59,39,80,5,10,,46.99416667,,46.99416667,,80.08611111,,80.08611111,,-80.08611111,,-80.08611111
TEMAGAMI LAKE,2477,18,465939,800510,2006,1.45,46,59,39,80,5,10,,46.99416667,,46.99416667,,80.08611111,,80.08611111,,-80.08611111,,-80.08611111
TEMAGAMI LAKE,2477,18,465939,800510,2010,3.4,46,59,39,80,5,10,,46.99416667,,46.99416667,,80.08611111,,80.08611111,,-80.08611111,,-80.08611111
TEMAGAMI LAKE,2477,18,465939,800510,2013,2.9,46,59,39,80,5,10,,46.99416667,,46.99416667,,80.08611111,,80.08611111,,-80.08611111,,-80.08611111
TEMAGAMI LAKE,2477,19,465842,800304,2003,4.1,46,58,42,80,3,4,,46.97833333,,46.97833333,,80.05111111,,80.05111111,,-80.05111111,,-80.05111111
TEMAGAMI LAKE,2477,19,465842,800304,2004,4.65,46,58,42,80,3,4,,46.97833333,,46.97833333,,80.05111111,,80.05111111,,-80.05111111,,-80.05111111
TEMAGAMI LAKE,2477,19,465842,800304,2005,3.05,46,58,42,80,3,4,,46.97833333,,46.97833333,,80.05111111,,80.05111111,,-80.05111111,,-80.05111111
TEMAGAMI LAKE,2477,19,465842,800304,2006,1.55,46,58,42,80,3,4,,46.97833333,,46.97833333,,80.05111111,,80.05111111,,-80.05111111,,-80.05111111
TEMAGAMI LAKE,2477,19,465842,800304,2010,3.5,46,58,42,80,3,4,,46.97833333,,46.97833333,,80.05111111,,80.05111111,,-80.05111111,,-80.05111111
TEMAGAMI LAKE,2477,19,465842,800304,2013,3.4,46,58,42,80,3,4,,46.97833333,,46.97833333,,80.05111111,,80.05111111,,-80.05111111,,-80.05111111
TEMAGAMI LAKE,2477,20,470233,795122,2014,4.6,47,2,33,79,51,22,,47.0425,,47.0425,,79.85611111,,79.85611111,,-79.85611111,,-79.85611111
TEMAGAMI LAKE,2477,21,465859,800229,2014,3.3,46,58,59,80,2,29,,46.98305556,,46.98305556,,80.04138889,,80.04138889,,-80.04138889,,-80.04138889
TEMAGAMI LAKE,2477,21,465859,800229,2016,3.5,46,58,59,80,2,29,,46.98305556,,46.98305556,,80.04138889,,80.04138889,,-80.04138889,,-80.04138889
TEMAGAMI LAKE,2477,22,470500,800610,2014,2.9,47,5,0,80,6,10,,47.08333333,,47.08333333,,80.10277778,,80.10277778,,-80.10277778,,-80.10277778
TEMAGAMI LAKE,2477,22,470500,800610,2016,3.5,47,5,0,80,6,10,,47.08333333,,47.08333333,,80.10277778,,80.10277778,,-80.10277778,,-80.10277778
TEMAGAMI LAKE,2477,23,470925,800435,2014,3.1,47,9,25,80,4,35,,47.15694444,,47.15694444,,80.07638889,,80.07638889,,-80.07638889,,-80.07638889
TEMAGAMI LAKE,2477,23,470925,800435,2016,3.8,47,9,25,80,4,35,,47.15694444,,47.15694444,,80.07638889,,80.07638889,,-80.07638889,,-80.07638889
TEMAGAMI LAKE,2477,24,470922,800911,2014,2.9,47,9,22,80,9,11,,47.15611111,,47.15611111,,80.15305556,,80.15305556,,-80.15305556,,-80.15305556
TEMAGAMI LAKE,2477,24,470922,800911,2016,3.2,47,9,22,80,9,11,,47.15611111,,47.15611111,,80.15305556,,80.15305556,,-80.15305556,,-80.15305556
TEMAGAMI LAKE,2477,25,465933,800524,2014,2.8,46,59,33,80,5,24,,46.9925,,46.9925,,80.09,,80.09,,-80.09,,-80.09
TEMAGAMI LAKE,2477,25,465933,800524,2016,3.1,46,59,33,80,5,24,,46.9925,,46.9925,,80.09,,80.09,,-80.09,,-80.09
TEMAGAMI LAKE,2477,26,465220,800910,2014,2.6,46,52,20,80,9,10,,46.87222222,,46.87222222,,80.15277778,,80.15277778,,-80.15277778,,-80.15277778
TEMAGAMI LAKE,2477,26,465220,800910,2016,3.5,46,52,20,80,9,10,,46.87222222,,46.87222222,,80.15277778,,80.15277778,,-80.15277778,,-80.15277778
TEMAGAMI LAKE,2477,27,465303,800427,2014,3,46,53,3,80,4,27,,46.88416667,,46.88416667,,80.07416667,,80.07416667,,-80.07416667,,-80.07416667
TEMAGAMI LAKE,2477,27,465303,800427,2016,3.1,46,53,3,80,4,27,,46.88416667,,46.88416667,,80.07416667,,80.07416667,,-80.07416667,,-80.07416667
TEMAGAMI LAKE,2477,28,465526,800407,2014,2.9,46,55,26,80,4,7,,46.92388889,,46.92388889,,80.06861111,,80.06861111,,-80.06861111,,-80.06861111
TEMAGAMI LAKE,2477,28,465526,800407,2016,2.9,46,55,26,80,4,7,,46.92388889,,46.92388889,,80.06861111,,80.06861111,,-80.06861111,,-80.06861111
TEMAGAMI LAKE,2477,31,470222,795138,2016,3.4,47,2,22,79,51,38,,47.03944444,,47.03944444,,79.86055556,,79.86055556,,-79.86055556,,-79.86055556
TEMPERANCE LAKE,7022,1,443537,755247,2002,22.375,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEMPERANCE LAKE,7022,1,443537,755247,2003,21.99166667,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEMPERANCE LAKE,7022,1,443537,755247,2004,24.93571429,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEMPERANCE LAKE,7022,1,443537,755247,2005,19.88333333,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEMPERANCE LAKE,7022,1,443537,755247,2006,21.3125,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEMPERANCE LAKE,7022,1,443537,755247,2007,18.94166667,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEMPERANCE LAKE,7022,1,443537,755247,2010,18.55,44,35,37,75,52,47,,44.59361111,,44.59361111,,75.87972222,,75.87972222,,-75.87972222,,-75.87972222
TEN MILE LAKE,5329,1,463055,824746,2004,4.75,46,30,55,82,47,46,,46.51527778,,46.51527778,,82.79611111,,82.79611111,,-82.79611111,,-82.79611111
TEN MILE LAKE (LONG),5330,1,452211,793859,2010,13.1,45,22,11,79,38,59,,45.36972222,,45.36972222,,79.64972222,,79.64972222,,-79.64972222,,-79.64972222
TEN MILE LAKE (LONG),5330,1,452211,793859,2012,9.1,45,22,11,79,38,59,,45.36972222,,45.36972222,,79.64972222,,79.64972222,,-79.64972222,,-79.64972222
TEN MILE LAKE (LONG),5330,1,452211,793859,2013,5.8,45,22,11,79,38,59,,45.36972222,,45.36972222,,79.64972222,,79.64972222,,-79.64972222,,-79.64972222
TEN MILE LAKE (LONG),5330,1,452211,793859,2016,9.9,45,22,11,79,38,59,,45.36972222,,45.36972222,,79.64972222,,79.64972222,,-79.64972222,,-79.64972222
TENFISH LAKE,5331,1,463843,824612,2004,5.7,46,38,43,82,46,12,,46.64527778,,46.64527778,,82.77,,82.77,,-82.77,,-82.77
THADDEUS LAKE,7617,1,501131,925326,2016,11.2,50,11,31,92,53,26,,50.19194444,,50.19194444,,92.89055556,,92.89055556,,-92.89055556,,-92.89055556
THADDEUS LAKE,7617,2,500924,925424,2016,13.9,50,9,24,92,54,24,,50.15666667,,50.15666667,,92.90666667,,92.90666667,,-92.90666667,,-92.90666667
THANET LAKE,6737,2,444702,774614,2013,6.4,44,47,2,77,46,14,,44.78388889,,44.78388889,,77.77055556,,77.77055556,,-77.77055556,,-77.77055556
THANET LAKE,6737,3,444641,774608,2013,6.1,44,46,41,77,46,8,,44.77805556,,44.77805556,,77.76888889,,77.76888889,,-77.76888889,,-77.76888889
THINN LAKE (REAY),6925,1,445716,791651,2003,9.1,44,57,16,79,16,51,,44.95444444,,44.95444444,,79.28083333,,79.28083333,,-79.28083333,,-79.28083333
THINN LAKE (REAY),6925,2,445728,791681,2015,8.1,44,57,28,79,16,81,,44.95777778,,44.95777778,,79.28916667,,79.28916667,,-79.28916667,,-79.28916667
THIRD LAKE,5340,1,451533,795303,2012,10.6,45,15,33,79,53,3,,45.25916667,,45.25916667,,79.88416667,,79.88416667,,-79.88416667,,-79.88416667
THIRD LAKE,5340,1,451533,795303,2013,7.5,45,15,33,79,53,3,,45.25916667,,45.25916667,,79.88416667,,79.88416667,,-79.88416667,,-79.88416667
THIRD LAKE,5340,1,451533,795303,2014,12.5,45,15,33,79,53,3,,45.25916667,,45.25916667,,79.88416667,,79.88416667,,-79.88416667,,-79.88416667
THIRD LAKE,5340,1,451533,795303,2016,10.7,45,15,33,79,53,3,,45.25916667,,45.25916667,,79.88416667,,79.88416667,,-79.88416667,,-79.88416667
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2002,13.83571429,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2003,14.66666667,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2004,11.775,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2005,11.81666667,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2006,10.51666667,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2007,11.375,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2008,16.7,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2009,12.22,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2010,12.98,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2011,11.1,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2012,10.825,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2013,17.625,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2014,12.55,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2015,19.93333333,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTEEN ISLAND LAKE,7024,3,443309,763636,2016,13.51666667,44,33,9,76,36,36,,44.5525,,44.5525,,76.61,,76.61,,-76.61,,-76.61
THIRTY ISLAND LAKE,7253,1,443406,763630,2003,10.75,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2004,11.6,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2005,9.1,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2006,11,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2007,11.85,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2008,10.45,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2011,13.4,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2012,8.8,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2013,6.7,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2014,17.2,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
THIRTY ISLAND LAKE,7253,1,443406,763630,2015,10.5,44,34,6,76,36,30,,44.56833333,,44.56833333,,76.60833333,,76.60833333,,-76.60833333,,-76.60833333
