ID,Date,HPI,Year,Latitude,Longitude,area,house_price,Real_price
25675,2009/07,0.784,2009,45.43497697,-78.91332257,487.95,243000,190512
25676,2009/07,0.784,2009,45.40453504,-79.26678263,25616.48,260000,203840
25677,2009/07,0.784,2009,44.9845484,-79.2306546,1991.49,255000,199920
25678,2009/07,0.784,2009,45.43494514,-78.91306572,590.11,243000,190512
25679,2009/07,0.784,2009,45.43469187,-78.9137732,4227.69,243000,190512
25680,2009/07,0.784,2009,45.2552578,-78.91465594,8815.71,1316500,1032136
25681,2009/07,0.784,2009,44.47319206,-78.02124522,4013.35,150000,117600
25682,2009/07,0.784,2009,44.70263475,-78.04572163,1882.98,257000,201488
25683,2009/07,0.784,2009,44.48824285,-78.42505049,19697.4,255000,199920
25684,2009/07,0.784,2009,44.61555228,-78.14379151,15668.16,215000,168560
25685,2009/07,0.784,2009,44.72148781,-78.61061683,39430.05,220000,172480
25686,2009/07,0.784,2009,44.42989524,-78.26653256,998.38,239900,188081.6
25687,2009/07,0.784,2009,44.3588475,-78.30888271,609.22,246000,192864
25688,2009/07,0.784,2009,44.35724403,-78.3229213,1746.37,265900,208465.6
25689,2009/07,0.784,2009,44.42578935,-78.26149291,571.53,236000,185024
25690,2009/07,0.784,2009,44.68713307,-78.32385885,6415.59,470000,368480
25691,2009/07,0.784,2009,44.77998603,-79.27153998,7780.42,170000,133280
25692,2009/07,0.784,2009,44.68672623,-78.72515793,2500.51,417000,326928
25693,2009/07,0.784,2009,44.69200768,-79.39520929,2108.58,242500,190120
25694,2009/07,0.784,2009,44.70428581,-79.38604197,1678.46,4.00E+05,313600
25695,2009/07,0.784,2009,45.26462999,-79.60990295,23264.89,59000,46256
25696,2009/07,0.784,2009,44.9230626,-79.37744849,835.72,209000,163856
25697,2009/07,0.784,2009,44.92550995,-79.3839854,834.92,209000,163856
25698,2009/07,0.784,2009,44.9151128,-79.37723814,9260.42,232348,182160.832
25699,2009/07,0.784,2009,44.91754963,-78.67456135,4963.72,262500,205800
25700,2009/07,0.784,2009,45.19256782,-79.06571545,3449.19,119500,93688
25701,2009/07,0.784,2009,45.25872779,-78.88522854,4016.06,135000,105840
25702,2009/07,0.784,2009,44.84397717,-79.32404964,58868.2,145000,113680
25703,2009/07,0.784,2009,44.54425989,-78.36014979,4424.9,97245,76240.08
25704,2009/07,0.784,2009,44.75567395,-78.46626774,2701.56,372500,292040
25705,2009/07,0.784,2009,44.71911808,-78.2829276,1428.18,240000,188160
25706,2009/07,0.784,2009,44.40229578,-78.40820235,1423.71,194000,152096
25707,2009/07,0.784,2009,44.35580836,-78.30497515,465.21,294000,230496
25708,2009/07,0.784,2009,44.6273084,-78.80643393,1404.11,75000,58800
25709,2009/07,0.784,2009,44.71345114,-79.33917468,6708.64,185000,145040
25710,2009/07,0.784,2009,44.78687924,-79.39592161,1312.76,265000,207760
25711,2009/07,0.784,2009,44.65857317,-78.79550494,475.2,175000,137200
25712,2009/07,0.784,2009,45.82604747,-79.48302633,3589.67,92000,72128
25713,2009/07,0.784,2009,44.79654127,-79.74903368,52318.34,329343,258204.912
25714,2009/07,0.784,2009,44.97115141,-78.60654948,2251.23,650000,509600
25715,2009/07,0.784,2009,44.79201192,-78.81160242,5638.9,182500,143080
25716,2009/07,0.784,2009,44.91548572,-78.66076529,819941.44,154900,121441.6
25717,2009/07,0.784,2009,44.97122763,-78.60523897,10612.8,650000,509600
25718,2009/07,0.784,2009,44.79174051,-78.81139118,10991.1,482000,377888
25719,2009/07,0.784,2009,45.37122895,-80.04305933,4006.95,294286,230720.224
25720,2009/07,0.784,2009,45.413508,-80.08445564,1924.77,225000,176400
25721,2009/07,0.784,2009,45.11483251,-78.6628845,279200.47,106000,83104
25722,2009/07,0.784,2009,45.45251998,-79.22875679,38114.84,225000,176400
25723,2009/07,0.784,2009,44.74258247,-78.33101079,3593.67,2.00E+05,156800
25724,2009/07,0.784,2009,44.7957965,-78.04666748,858.16,130000,101920
25725,2009/07,0.784,2009,44.79543027,-78.0466627,4061.92,130000,101920
25726,2009/07,0.784,2009,44.40732143,-78.26371368,1917.51,65000,50960
25727,2009/07,0.784,2009,44.56151392,-78.87090624,3682.91,1300000,1019200
25728,2009/07,0.784,2009,45.06276312,-79.32105045,806.89,240000,188160
25729,2009/07,0.784,2009,45.10372387,-79.27137744,2516.28,190002,148961.568
25730,2009/07,0.784,2009,45.02769863,-78.71418402,2651.14,492500,386120
25731,2009/07,0.784,2009,45.00742175,-78.25323193,3306.19,142000,111328
25732,2009/07,0.784,2009,45.34528006,-80.01508705,1923.68,109783,86069.872
25733,2009/07,0.784,2009,45.29270349,-79.10900281,363235.1,277000,217168
25734,2009/07,0.784,2009,45.1600237,-78.75897407,3562.71,175000,137200
25735,2009/07,0.784,2009,44.92956411,-79.54244931,12595.72,246000,192864
25736,2009/07,0.784,2009,44.75517083,-78.52008953,4188.79,249000,195216
25737,2009/07,0.784,2009,44.45588978,-78.22945294,13509.54,265000,207760
25738,2009/07,0.784,2009,44.75517083,-78.52008953,4188.79,150000,117600
25739,2009/07,0.784,2009,44.42735384,-78.26679769,445.53,150000,117600
25740,2009/07,0.784,2009,44.42136861,-78.27815338,890.32,191400,150057.6
25741,2009/07,0.784,2009,44.42749311,-78.26686301,427.7,138000,108192
25742,2009/07,0.784,2009,44.34394749,-78.31716977,640.47,386473,302994.832
25743,2009/07,0.784,2009,45.84075529,-79.38353941,662.56,131429,103040.336
25744,2009/07,0.784,2009,45.11158786,-79.56900122,1471.71,75000,58800
25745,2009/07,0.784,2009,45.11750493,-79.55667169,3841.24,810000,635040
25746,2009/07,0.784,2009,45.11588791,-79.55524156,7892.17,2672500,2095240
25747,2009/07,0.784,2009,44.93522306,-79.40484984,4527.44,204500,160328
25748,2009/07,0.784,2009,44.91388866,-79.39272843,1141.03,476190,373332.96
25749,2009/07,0.784,2009,44.95707945,-78.74726847,3887.54,156500,122696
25750,2009/07,0.784,2009,44.33846364,-78.30394503,550.67,262597,205876.048
25751,2009/07,0.784,2009,45.22429058,-78.43064252,10233.63,280000,219520
25752,2009/07,0.784,2009,44.95720338,-78.62456525,1571.15,150000,117600
25753,2009/07,0.784,2009,44.8561023,-79.29925275,137.09,175000,137200
25754,2009/07,0.784,2009,44.85602036,-79.2994442,422.79,175000,137200
25755,2009/07,0.784,2009,44.78731925,-78.36734777,1583.25,60100,47118.4
25756,2009/07,0.784,2009,44.56140124,-78.44699966,1590.07,185000,145040
25757,2009/07,0.784,2009,44.58774335,-78.4229155,83794.66,70000,54880
25758,2009/07,0.784,2009,45.39620708,-79.76805152,2181.67,315000,246960
25759,2009/07,0.784,2009,45.27397615,-79.7877215,2993.39,360000,282240
25760,2009/07,0.784,2009,45.48591559,-79.4527621,371375.34,80500,63112
25761,2009/07,0.784,2009,45.21754584,-79.87069931,5962.74,650000,509600
25762,2009/07,0.784,2009,44.59531491,-78.86392666,1034.27,124596,97683.264
25763,2009/07,0.784,2009,44.50032626,-78.58717314,5016.86,115000,90160
25764,2009/07,0.784,2009,44.54939648,-78.54396073,940.13,167500,131320
25765,2009/07,0.784,2009,44.59496567,-78.86324612,645.77,124596,97683.264
25766,2009/07,0.784,2009,44.52206011,-78.67782588,15326.17,255000,199920
25767,2009/07,0.784,2009,44.47477307,-78.78712982,392532.03,255000,199920
25768,2009/07,0.784,2009,44.47222312,-78.66291805,664.3,1.00E+05,78400
25769,2009/07,0.784,2009,44.74223584,-78.92959601,1578.41,280000,219520
25770,2009/07,0.784,2009,44.53330772,-78.73659182,725.65,175000,137200
25771,2009/07,0.784,2009,44.44094267,-78.66966848,7897.85,225000,176400
25772,2009/07,0.784,2009,45.77282957,-79.39464999,787.06,187900,147313.6
25773,2009/07,0.784,2009,45.68363853,-79.6080493,7859.68,130000,101920
25774,2009/07,0.784,2009,45.84150884,-79.3865497,924.65,61500,48216
25775,2009/07,0.784,2009,45.2497437,-79.31505969,2282.39,178359,139833.456
25776,2009/07,0.784,2009,45.14253531,-79.52448582,4338.16,145000,113680
25777,2009/07,0.784,2009,44.91513643,-79.36506539,965.56,194000,152096
25778,2009/07,0.784,2009,44.93967589,-79.36471236,1620.07,320000,250880
25779,2009/07,0.784,2009,45.02610295,-78.56368525,11214.07,151250,118580
25780,2009/07,0.784,2009,44.80401257,-78.75949997,3486.81,350000,274400
25781,2009/07,0.784,2009,45.01223,-78.6089082,618.91,327500,256760
25782,2009/07,0.784,2009,45.04895722,-78.49931151,2189.72,3.00E+05,235200
25783,2009/07,0.784,2009,44.92492962,-78.72727144,1834.42,203000,159152
25784,2009/07,0.784,2009,44.80354333,-78.75882037,9652.74,350000,274400
25785,2009/07,0.784,2009,45.62070898,-79.39689162,9057.57,57143,44800.112
25786,2009/07,0.784,2009,45.32994447,-79.203565,2144.47,360000,282240
25787,2009/07,0.784,2009,45.30840576,-79.19369798,31770.9,551000,431984
25788,2009/07,0.784,2009,45.04061851,-79.30137925,1438.06,118500,92904
25789,2009/07,0.784,2009,45.3326435,-79.21756266,334.28,216085,169410.64
25790,2009/07,0.784,2009,45.27336907,-78.89023985,2687.35,197500,154840
25791,2009/07,0.784,2009,45.04347526,-78.33863611,2566.79,290000,227360
25792,2009/07,0.784,2009,45.02157681,-78.61925677,9245.11,3.00E+05,235200
25793,2009/07,0.784,2009,45.17629364,-78.42355868,16417.77,182000,142688
25794,2009/07,0.784,2009,44.33828528,-78.30411881,565.77,265824,208406.016
25795,2009/07,0.784,2009,44.3911627,-78.40298047,1951.42,205000,160720
25796,2009/07,0.784,2009,44.88712353,-79.72762331,2941.65,310000,243040
25797,2009/07,0.784,2009,44.95590527,-78.56153218,13545.21,229000,179536
25798,2009/07,0.784,2009,44.9402952,-78.60139714,78022.85,286000,224224
25799,2009/07,0.784,2009,45.11463076,-78.62837916,1729.03,194000,152096
25800,2009/07,0.784,2009,44.81978768,-77.57944376,7928.58,144800,113523.2
25801,2009/07,0.784,2009,44.84498708,-79.30908627,2.41,141500,110936
25802,2009/07,0.784,2009,45.20590302,-78.90862944,19306.09,345000,270480
25803,2009/07,0.784,2009,44.84505721,-79.3085131,12566.38,141500,110936
25804,2009/07,0.784,2009,45.02801714,-79.47725538,1104.11,108000,84672
25805,2009/07,0.784,2009,44.66259842,-78.58493796,104344.42,70000,54880
25806,2009/07,0.784,2009,44.81343352,-78.01204199,1624.72,359900,282161.6
25807,2009/07,0.784,2009,44.75311081,-78.51903173,1457.55,293000,229712
25808,2009/07,0.784,2009,44.48965574,-78.42102567,2435.11,148000,116032
25809,2009/07,0.784,2009,44.77984321,-77.9092095,92205.52,80000,62720
25810,2009/07,0.784,2009,44.49520186,-78.19860972,2465.99,695000,544880
25811,2009/07,0.784,2009,44.4733863,-78.2866287,4279.57,310000,243040
25812,2009/07,0.784,2009,44.34574737,-78.31585582,489.35,266376,208838.784
25813,2009/07,0.784,2009,44.35958918,-78.30436664,630.05,225000,176400
25814,2009/07,0.784,2009,44.39413107,-78.3825817,669.75,377500,295960
25815,2009/07,0.784,2009,44.41786038,-78.29690737,5069.06,174900,137121.6
25816,2009/07,0.784,2009,44.46022046,-78.26551527,2787.56,253900,199057.6
25817,2009/07,0.784,2009,44.62961241,-78.89319551,1497.01,77500,60760
25818,2009/07,0.784,2009,44.67835576,-79.39110662,663.25,370000,290080
25819,2009/07,0.784,2009,44.72545429,-78.92534087,2979.62,315000,246960
25820,2009/07,0.784,2009,45.33243428,-79.22254134,6093.91,244000,191296
25821,2009/07,0.784,2009,45.19031862,-79.42702684,6816.21,234000,183456
25822,2009/07,0.784,2009,44.91247712,-79.35752833,960.73,320000,250880
25823,2009/07,0.784,2009,44.9606913,-78.61838161,1465.08,201500,157976
25824,2009/07,0.784,2009,45.63639134,-79.51974301,36882.39,148000,116032
25825,2009/07,0.784,2009,45.06410206,-78.75283982,3531.06,370000,290080
25826,2009/07,0.784,2009,45.09830423,-78.77841999,2819.81,245000,192080
25827,2009/07,0.784,2009,44.3365676,-78.30690952,463.94,287500,225400
25828,2009/07,0.784,2009,44.86339333,-79.73015614,1849.03,580000,454720
25829,2009/07,0.784,2009,45.0113242,-79.5730709,2737.78,840000,658560
25830,2009/07,0.784,2009,44.70721632,-79.38680368,563.45,157900,123793.6
25831,2009/07,0.784,2009,45.33243428,-79.22254134,6093.91,245000,192080
25832,2009/07,0.784,2009,45.08604731,-79.55901842,3199.65,1562500,1225000
25833,2009/07,0.784,2009,44.93153801,-79.36348159,2908.34,60000,47040
25834,2009/07,0.784,2009,45.3191437,-79.21472164,647.73,185000,145040
25835,2009/07,0.784,2009,44.45339835,-78.43831638,1246.18,275000,215600
25836,2009/07,0.784,2009,44.35650629,-78.30847459,580.23,231000,181104
25837,2009/07,0.784,2009,45.52728661,-79.31739005,1072.65,130000,101920
25838,2009/07,0.784,2009,45.40154944,-79.81039822,1104.52,120000,94080
25839,2009/07,0.784,2009,44.81096748,-79.41060374,3436.33,426000,333984
25840,2009/07,0.784,2009,44.79654127,-79.74903368,52318.34,382186,299633.824
25841,2009/07,0.784,2009,45.15360807,-79.75117406,28393.69,347000,272048
25842,2009/07,0.784,2009,45.35685354,-80.00830941,20092.73,150000,117600
25843,2009/07,0.784,2009,45.32728048,-79.21937499,453.83,185000,145040
25844,2009/07,0.784,2009,45.04723875,-79.31797249,283.03,188000,147392
25845,2009/07,0.784,2009,45.02449137,-78.62494258,1932.79,479000,375536
25846,2009/07,0.784,2009,45.12706586,-78.50041409,6688.73,290000,227360
25847,2009/07,0.784,2009,45.01597581,-77.791637,2153.5,112000,87808
25848,2009/07,0.784,2009,44.97812577,-77.99531447,1476.86,130000,101920
25849,2009/07,0.784,2009,45.37827155,-79.24582893,82712.89,295000,231280
25850,2009/07,0.784,2009,45.04663529,-79.13550544,2296.4,250000,196000
25851,2009/07,0.784,2009,45.40518024,-79.26095421,22123.46,52000,40768
25852,2009/07,0.784,2009,44.77550527,-78.48123169,5862.73,123000,96432
25853,2009/07,0.784,2009,44.5354603,-78.19549397,5624.47,115000,90160
25854,2009/07,0.784,2009,44.43474715,-78.42570513,222427.08,125000,98000
25855,2009/07,0.784,2009,44.53494768,-78.19528274,4869.28,115000,90160
25856,2009/07,0.784,2009,45.23315129,-79.90164467,3831.07,268000,210112
25857,2009/07,0.784,2009,45.31298097,-79.77015824,18198.55,69000,54096
25858,2009/07,0.784,2009,45.28317386,-79.81687256,4639.39,289000,226576
25859,2009/07,0.784,2009,45.31197761,-79.77457828,128525.68,69000,54096
25860,2009/07,0.784,2009,45.15222129,-79.88431218,4702.83,256000,200704
25861,2009/07,0.784,2009,45.31104409,-79.85659365,24852.73,1.00E+06,784000
25862,2009/07,0.784,2009,44.69545749,-79.39538235,1191.16,267000,209328
25863,2009/07,0.784,2009,44.53710078,-78.55573205,1933.27,185000,145040
25864,2009/07,0.784,2009,44.56445573,-78.89461701,1744.12,525000,411600
25865,2009/07,0.784,2009,44.55355525,-78.77744267,1830.09,170000,133280
25866,2009/07,0.784,2009,44.35317731,-78.53747381,1364.65,185000,145040
25867,2009/07,0.784,2009,45.63094442,-79.62580395,3235.22,140000,109760
25868,2009/07,0.784,2009,45.73544976,-79.33631786,57105.66,90000,70560
25869,2009/07,0.784,2009,45.14507923,-79.6664705,6296.07,1450000,1136800
25870,2009/07,0.784,2009,44.91922446,-79.36518955,1042.84,486000,381024
25871,2009/07,0.784,2009,44.91916082,-79.36536007,542.98,486000,381024
25872,2009/07,0.784,2009,44.9190464,-79.36515163,13.12,486000,381024
25873,2009/07,0.784,2009,44.94182986,-78.05888105,911.43,136000,106624
25874,2009/07,0.784,2009,45.04509144,-78.50837673,594.99,165000,129360
25875,2009/07,0.784,2009,44.98616732,-78.70919427,2099.73,5.00E+05,392000
25876,2009/07,0.784,2009,45.34325669,-79.18973708,1004.5,280000,219520
25877,2009/07,0.784,2009,45.17080498,-79.10273103,2947.53,705000,552720
25878,2009/07,0.784,2009,45.33334767,-79.22186222,707.3,119500,93688
25879,2009/07,0.784,2009,45.04616165,-79.32212343,2158.73,285500,223832
25880,2009/07,0.784,2009,45.33886694,-79.16758498,2306.75,7.00E+05,548800
25881,2009/07,0.784,2009,45.31965382,-79.23092358,414.72,147000,115248
25882,2009/07,0.784,2009,45.31798845,-79.24020869,685.93,189900,148881.6
25883,2009/07,0.784,2009,45.36024536,-79.12834029,1534.13,215000,168560
25884,2009/07,0.784,2009,45.35982006,-79.12124665,29063.03,920000,721280
25885,2009/07,0.784,2009,45.13001117,-79.12333666,5616.96,345000,270480
25886,2009/07,0.784,2009,45.12871954,-78.51522007,11313.56,155000,121520
25887,2009/07,0.784,2009,44.92647253,-79.92068977,13389.89,330000,258720
25888,2009/07,0.784,2009,44.97782339,-77.97895262,7557.25,235000,184240
25889,2009/07,0.784,2009,44.97544165,-78.029456,4771.95,265000,207760
25890,2009/07,0.784,2009,45.01115366,-79.61312559,1397.55,365000,286160
25891,2009/07,0.784,2009,45.04983141,-79.20168687,3074.1,150000,117600
25892,2009/07,0.784,2009,45.25572049,-78.96704714,1536.54,465000,364560
25893,2009/07,0.784,2009,45.01496754,-79.57167117,4094.62,1800000,1411200
25894,2009/07,0.784,2009,44.52940031,-77.91823936,4989.93,199500,156408
25895,2009/07,0.784,2009,44.80596179,-77.95416901,1912.32,3.00E+05,235200
25896,2009/07,0.784,2009,44.55028023,-78.3363613,1748.53,153000,119952
25897,2009/07,0.784,2009,44.53112001,-78.32675779,2098.49,188000,147392
25898,2009/07,0.784,2009,44.42836042,-78.25753549,4490.08,205000,160720
25899,2009/07,0.784,2009,44.48921531,-78.32597528,1393.46,153000,119952
25900,2009/07,0.784,2009,44.59176576,-78.50636965,1581.86,194000,152096
25901,2009/07,0.784,2009,44.69038814,-79.40535744,3456.65,214000,167776
25902,2009/07,0.784,2009,45.5285064,-79.31687951,479.65,123810,97067.04
25903,2009/07,0.784,2009,45.26682218,-79.75658589,14096.18,175000,137200
25904,2009/07,0.784,2009,44.72137613,-79.36906417,38644.67,210000,164640
25905,2009/07,0.784,2009,44.7458215,-79.31284548,1648.18,4.00E+05,313600
25906,2009/07,0.784,2009,44.70985414,-79.38386104,696.13,147000,115248
25907,2009/07,0.784,2009,44.74155034,-78.6562641,3133.09,115000,90160
25908,2009/07,0.784,2009,44.6998099,-79.39201561,612.83,135000,105840
25909,2009/07,0.784,2009,44.74743521,-79.32277936,1707.83,259000,203056
25910,2009/07,0.784,2009,44.75402358,-79.27049877,5524.69,350000,274400
25911,2009/07,0.784,2009,44.59623084,-78.93709762,2242.52,142000,111328
25912,2009/07,0.784,2009,44.72121161,-78.8003378,1675.79,145900,114385.6
25913,2009/07,0.784,2009,44.5334133,-78.73689444,725.65,160000,125440
25914,2009/07,0.784,2009,44.35150971,-78.52212207,2863.84,240000,188160
25915,2009/07,0.784,2009,44.53721661,-78.53204186,982.8,315000,246960
25916,2009/07,0.784,2009,44.50647716,-78.73998411,30681.98,252500,197960
25917,2009/07,0.784,2009,45.32394122,-80.19633306,5051.73,370000,290080
25918,2009/07,0.784,2009,45.82983017,-79.37439793,3598.58,65000,50960
25919,2009/07,0.784,2009,45.33991887,-79.22399751,6058.28,188000,147392
25920,2009/07,0.784,2009,44.79654127,-79.74903368,52318.34,479924,376260.416
25921,2009/07,0.784,2009,45.61844027,-79.73615768,17608.54,314286,246400.224
25922,2009/07,0.784,2009,45.68836888,-79.75505797,6205.5,140000,109760
25923,2009/07,0.784,2009,45.67192916,-79.87868646,8570.25,135000,105840
25924,2009/07,0.784,2009,45.857351,-79.39607535,2774.87,120000,94080
25925,2009/07,0.784,2009,45.85691284,-79.39563339,1406.31,120000,94080
25926,2009/07,0.784,2009,45.61950219,-79.73583204,6666.3,314286,246400.224
25927,2009/07,0.784,2009,45.83985585,-79.38868683,928.54,149000,116816
25928,2009/07,0.784,2009,45.84445355,-79.37652982,3697.89,2.00E+05,156800
25929,2009/07,0.784,2009,45.03744304,-79.31147053,12232.25,186333,146085.072
25930,2009/07,0.784,2009,45.03744304,-79.31147053,12232.25,186333,146085.072
25931,2009/07,0.784,2009,45.85681733,-79.39599333,1401.66,120000,94080
25932,2009/07,0.784,2009,45.10791455,-79.24754215,2429.07,197500,154840
25933,2009/07,0.784,2009,45.07021009,-79.33036065,3903.16,231500,181496
25934,2009/07,0.784,2009,45.14527358,-79.66207286,86,810000,635040
25935,2009/07,0.784,2009,45.19988637,-79.29287282,48117.06,64900,50881.6
25936,2009/07,0.784,2009,45.10389939,-79.51974874,552.63,285000,223440
25937,2009/07,0.784,2009,45.10549799,-79.54497223,1812.43,325000,254800
25938,2009/07,0.784,2009,45.16695581,-79.55600435,4013.09,414000,324576
25939,2009/07,0.784,2009,45.14545716,-79.66174569,1837.92,810000,635040
25940,2009/07,0.784,2009,45.0354415,-79.60353217,7141.51,1600000,1254400
25941,2009/07,0.784,2009,45.0506618,-79.34183912,1153.81,312307,244848.688
25942,2009/07,0.784,2009,45.10429958,-79.4855125,20201.16,247000,193648
25943,2009/07,0.784,2009,44.90938674,-79.39064844,481.71,462264,362414.976
25944,2009/07,0.784,2009,44.95510247,-79.2833021,1191.43,3.00E+05,235200
25945,2009/07,0.784,2009,44.92919158,-79.37953997,842.26,225000,176400
25946,2009/07,0.784,2009,45.04781915,-79.33273275,604.54,240000,188160
25947,2009/07,0.784,2009,45.02720224,-78.67107861,6846.64,135000,105840
25948,2009/07,0.784,2009,45.06072628,-78.5052337,43072.95,310000,243040
25949,2009/07,0.784,2009,44.96650884,-78.71576148,822.33,225000,176400
25950,2009/07,0.784,2009,45.38986752,-80.17417595,2165.05,392000,307328
25951,2009/07,0.784,2009,45.47931003,-79.91315604,3239.7,515000,403760
25952,2009/07,0.784,2009,45.64074114,-79.31791197,128152.66,147000,115248
25953,2009/07,0.784,2009,45.34782456,-80.03312983,227.04,125000,98000
25954,2009/07,0.784,2009,45.64274109,-79.20345952,33260.27,140000,109760
25955,2009/07,0.784,2009,45.34961973,-80.04058793,1021.77,224000,175616
25956,2009/07,0.784,2009,45.35009894,-80.03453047,467.97,185000,145040
25957,2009/07,0.784,2009,45.34530924,-80.03547765,402.34,178600,140022.4
25958,2009/07,0.784,2009,45.48431761,-79.88238001,21804.97,1890000,1481760
25959,2009/07,0.784,2009,45.34182637,-80.0357162,1618.9,300500,235592
25960,2009/07,0.784,2009,45.61812878,-79.40395041,973.3,151000,118384
25961,2009/07,0.784,2009,45.61928819,-79.40718814,987.75,90000,70560
25962,2009/07,0.784,2009,45.24264322,-79.19350386,43508.36,190000,148960
25963,2009/07,0.784,2009,45.31454844,-79.21668714,50123.54,181000,141904
25964,2009/07,0.784,2009,45.24397803,-79.21578363,298357.25,90000,70560
25965,2009/07,0.784,2009,45.05202109,-79.29987642,1050.11,207000,162288
25966,2009/07,0.784,2009,45.32782776,-79.21889672,518.67,174000,136416
25967,2009/07,0.784,2009,45.04526668,-79.29505467,1675.69,105000,82320
25968,2009/07,0.784,2009,45.13074457,-79.13016134,320930.5,230000,180320
25969,2009/07,0.784,2009,45.31304495,-78.86415055,21251.97,569000,446096
25970,2009/07,0.784,2009,44.3398272,-78.30194774,483.84,307171,240822.064
25971,2009/07,0.784,2009,45.16438034,-78.5847815,8095.41,195000,152880
25972,2009/07,0.784,2009,45.0278269,-78.50612937,4082.28,145000,113680
25973,2009/07,0.784,2009,45.01409827,-78.53726297,8733.82,222500,174440
25974,2009/07,0.784,2009,44.32430955,-78.28629942,874.62,2.00E+05,156800
25975,2009/07,0.784,2009,44.32709238,-78.30934744,12119.3,205000,160720
25976,2009/07,0.784,2009,45.25855472,-78.58496839,1873.36,386500,303016
25977,2009/07,0.784,2009,45.13628109,-78.72334687,5526.94,294000,230496
25978,2009/07,0.784,2009,44.33671712,-78.31063897,25238.64,370000,290080
25979,2009/07,0.784,2009,44.34060153,-78.30527916,6010.94,240000,188160
25980,2009/07,0.784,2009,44.99981406,-77.82965108,1663.19,245000,192080
25981,2009/07,0.784,2009,44.78627419,-77.73523259,4163.57,220000,172480
25982,2009/07,0.784,2009,44.99933522,-77.82936168,633.72,245000,192080
25983,2009/07,0.784,2009,44.80372623,-79.34121492,4259.04,55000,43120
25984,2009/07,0.784,2009,45.02731307,-77.90570525,1955.32,245000,192080
25985,2009/07,0.784,2009,44.6726941,-77.57054835,5450.35,155000,121520
25986,2009/07,0.784,2009,44.99327316,-79.84713329,3373.24,340000,266560
25987,2009/07,0.784,2009,45.20953687,-78.90042748,6520.48,1.00E+05,78400
25988,2009/07,0.784,2009,44.92366724,-79.20604506,222115.38,265000,207760
25989,2009/07,0.784,2009,44.9955872,-79.17693468,24302.54,183000,143472
25990,2009/07,0.784,2009,45.37829367,-79.28638702,57777.29,75000,58800
25991,2009/07,0.784,2009,44.9933887,-79.18563645,1621.23,225000,176400
25992,2009/07,0.784,2009,45.2087386,-78.90015178,5439.91,1.00E+05,78400
25993,2009/07,0.784,2009,45.37630526,-79.28669585,68891.27,75000,58800
25994,2009/07,0.784,2009,45.26429204,-78.91473522,26743.52,675000,529200
25995,2009/07,0.784,2009,44.98905138,-79.2213678,8798.99,205000,160720
25996,2009/07,0.784,2009,44.59981757,-78.14137618,7036.49,320000,250880
25997,2009/07,0.784,2009,44.51035583,-77.91362546,496803.5,145000,113680
25998,2009/07,0.784,2009,44.52294884,-78.17065569,1031.15,469000,367696
25999,2009/07,0.784,2009,44.56347903,-78.07107221,1143.39,570000,446880
26000,2009/07,0.784,2009,44.47842716,-78.01891886,4278.98,175000,137200
26001,2009/07,0.784,2009,44.73263217,-78.43419256,843529.44,299000,234416
26002,2009/07,0.784,2009,44.74410815,-78.10324808,5194.79,225000,176400
26003,2009/07,0.784,2009,44.58948843,-78.56147522,4457.7,245000,192080
26004,2009/07,0.784,2009,44.75255952,-78.46932342,5084.83,415000,325360
26005,2009/07,0.784,2009,44.42874754,-78.25959521,1326.33,210000,164640
26006,2009/07,0.784,2009,44.47485675,-78.27972999,10536.03,195000,152880
26007,2009/07,0.784,2009,44.57519058,-78.48524994,2246,235000,184240
26008,2009/07,0.784,2009,44.44314354,-78.35811796,1540.96,336000,263424
26009,2009/07,0.784,2009,44.44692689,-78.40221289,1778.22,275000,215600
26010,2009/07,0.784,2009,44.41860186,-78.27515742,703.85,156500,122696
26011,2009/07,0.784,2009,44.35829665,-78.30607694,657.24,218000,170912
26012,2009/07,0.784,2009,44.39743327,-78.40960933,1385.94,190000,148960
26013,2009/07,0.784,2009,44.35423821,-78.30398732,530.82,257000,201488
26014,2009/07,0.784,2009,44.37174542,-78.3921614,706.01,176000,137984
26015,2009/07,0.784,2009,44.57591773,-78.3733416,2269.03,105000,82320
26016,2009/07,0.784,2009,44.39672362,-78.26551426,2611.92,305000,239120
26017,2009/07,0.784,2009,44.3506544,-78.40493818,4531.16,250000,196000
26018,2009/08,0.785,2009,45.43846147,-79.30482445,1036780.56,165000,129525
26019,2009/08,0.785,2009,45.3313595,-79.93305665,72562.26,263000,206455
26020,2009/08,0.785,2009,44.71535845,-78.63720474,186214.89,260000,204100
26021,2009/08,0.785,2009,44.70241074,-79.38783017,1119.08,180000,141300
26022,2009/08,0.785,2009,44.75516737,-78.91090776,5700.36,225000,176625
26023,2009/08,0.785,2009,44.55270025,-78.82590448,4942.12,445000,349325
26024,2009/08,0.785,2009,44.53861106,-78.53470345,1173.79,370000,290450
26025,2009/08,0.785,2009,44.5480008,-78.53593571,600.25,210000,164850
26026,2009/08,0.785,2009,44.54617029,-78.5470964,2497.1,220000,172700
26027,2009/08,0.785,2009,44.52772343,-78.53448597,1589.25,176000,138160
26028,2009/08,0.785,2009,44.35431564,-78.51584535,1377.81,190000,149150
26029,2009/08,0.785,2009,44.53984688,-78.74108686,1290.73,225000,176625
26030,2009/08,0.785,2009,44.53676643,-78.73432426,1108.54,194000,152290
