Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long
SCUGOG LAKE,6922,12,441327,784613,2014,18.98,44,13,27,78,46,13
SCUGOG LAKE,6922,12,441327,784613,2015,20.88,44,13,27,78,46,13
SCUGOG LAKE,6922,12,441327,784613,2016,24,44,13,27,78,46,13
SEAGRAM LAKE,4849,1,470552,803224,2004,3.75,47,05,52,80,32,24
SEC LAKE,6665,1,454914,773306,2003,7.5,45,49,14,77,33,06
SECOND LAKE,4856,1,451604,795223,2012,11.2,45,16,04,79,52,23
SECOND LAKE,4856,1,451604,795223,2013,4.2,45,16,04,79,52,23
SECOND LAKE,4856,1,451604,795223,2014,8.9,45,16,04,79,52,23
SECOND LAKE,4856,1,451604,795223,2016,13.4,45,16,04,79,52,23
SEED LAKE,4861,1,453338,781409,2002,11.55,45,33,38,78,14,09
SEGUIN RIVER,7182,1,452747,795137,2002,10.5,45,27,47,79,51,37
SEGUIN RIVER,7182,1,452747,795137,2006,20.95,45,27,47,79,51,37
SEGUIN RIVER,7182,1,452747,795137,2007,17.65,45,27,47,79,51,37
SEGUIN RIVER,7182,1,452747,795137,2008,16.65,45,27,47,79,51,37
SEGUIN RIVER,7182,1,452747,795137,2009,16.2,45,27,47,79,51,37
SEGUIN RIVER,7182,2,452619,795439,2002,13.25,45,26,19,79,54,39
SEGUIN RIVER,7182,2,452619,795439,2003,10.75,45,26,19,79,54,39
SEGUIN RIVER,7182,2,452619,795439,2004,14.05,45,26,19,79,54,39
SEGUIN RIVER,7182,2,452619,795439,2005,8.4,45,26,19,79,54,39
SEGUIN RIVER,7182,2,452619,795439,2006,8.2,45,26,19,79,54,39
SEGUIN RIVER,7182,2,452619,795439,2007,11.55,45,26,19,79,54,39
SEGUIN RIVER,7182,2,452619,795439,2008,10.25,45,26,19,79,54,39
SEGUIN RIVER,7182,3,452648,795446,2003,12.1,45,26,48,79,54,46
SEGUIN RIVER,7182,3,452648,795446,2004,12.25,45,26,48,79,54,46
SEGUIN RIVER,7182,3,452648,795446,2005,12.9,45,26,48,79,54,46
SEGUIN RIVER,7182,3,452648,795446,2009,11.7,45,26,48,79,54,46
SEGUIN RIVER,7182,3,452648,795446,2010,10.5,45,26,48,79,54,46
SEGUIN RIVER,7182,3,452648,795446,2011,15.3,45,26,48,79,54,46
SEMPLE LAKE,7337,1,480028,811727,2006,8.15,48,00,28,81,17,27
SEMPLE LAKE,7337,2,480014,811812,2006,5,48,00,14,81,18,12
SESEKINIKA LAKE,4875,1,481207,801453,2003,11.6,48,12,07,80,14,53
SESEKINIKA LAKE,4875,1,481207,801453,2005,12.15,48,12,07,80,14,53
SESEKINIKA LAKE,4875,1,481207,801453,2007,18.15,48,12,07,80,14,53
SESEKINIKA LAKE,4875,2,481119,801410,2003,14.3,48,11,19,80,14,10
SESEKINIKA LAKE,4875,2,481119,801410,2005,13.1,48,11,19,80,14,10
SESEKINIKA LAKE,4875,2,481119,801410,2007,17.35,48,11,19,80,14,10
SESEKINIKA LAKE,4875,3,481036,801346,2003,12.9,48,10,36,80,13,46
SESEKINIKA LAKE,4875,3,481036,801346,2005,13.2,48,10,36,80,13,46
SESEKINIKA LAKE,4875,3,481036,801346,2007,16.65,48,10,36,80,13,46
SESEKINIKA LAKE,4875,7,481118,801403,2011,14.7,48,11,18,80,14,03
SESEKINIKA LAKE,4875,7,481118,801403,2012,11.4,48,11,18,80,14,03
SESEKINIKA LAKE,4875,7,481118,801403,2013,14.2,48,11,18,80,14,03
SEWELL LAKE,4881,1,481336,815824,2006,10.6,48,13,36,81,58,24
SEWELL LAKE,4881,1,481336,815824,2012,8.6,48,13,36,81,58,24
SEWELL LAKE,4881,1,481336,815824,2013,9.9,48,13,36,81,58,24
SEWELL LAKE,4881,1,481336,815824,2014,10.5,48,13,36,81,58,24
SEWELL LAKE,4881,2,481320,815847,2006,11,48,13,20,81,58,47
SEWELL LAKE,4881,2,481320,815847,2012,8.1,48,13,20,81,58,47
SEWELL LAKE,4881,2,481320,815847,2013,11,48,13,20,81,58,47
SEWELL LAKE,4881,2,481320,815847,2014,8.8,48,13,20,81,58,47
SEYMOUR LAKE,4882,1,464506,831350,2004,7.9,46,45,06,83,13,50
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2002,11.65,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2003,9.1,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2004,8.9,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2005,9.2,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2006,8.1,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2007,9.3,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2008,9.95,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2009,8.25,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2010,9.1,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2011,17.1,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2012,11,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2013,8,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2014,11.5,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2015,9.4,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,1,445331,770808,2016,8,44,53,31,77,08,08
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2002,11.35,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2003,6.65,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2004,12.65,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2006,9.5,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2007,7.5,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2008,6.95,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,2,445329,770741,2009,7.1,44,53,29,77,07,41
SHABOMEKA LAKE (BUCK),6671,3,445330,770804,2005,7.3,44,53,30,77,08,04
SHABOMEKA LAKE (BUCK),6671,3,445330,770804,2012,7.4,44,53,30,77,08,04
SHABOMEKA LAKE (BUCK),6671,4,445345,770853,2005,7.45,44,53,45,77,08,53
SHACKLETON LAKE,4886,1,491813,815538,2005,12.2,49,18,13,81,55,38
SHACKLETON LAKE,4886,1,491813,815538,2006,11.35,49,18,13,81,55,38
SHACKLETON LAKE,4886,1,491813,815538,2007,11.4,49,18,13,81,55,38
SHACKLETON LAKE,4886,2,491737,815601,2005,11.25,49,17,37,81,56,01
SHACKLETON LAKE,4886,2,491737,815601,2006,7.9,49,17,37,81,56,01
SHACKLETON LAKE,4886,2,491737,815601,2007,12.05,49,17,37,81,56,01
SHACO LAKE,4887,1,481525,903219,2006,9.65,48,15,25,90,32,19
SHACO LAKE,4887,1,481525,903219,2007,11.5,48,15,25,90,32,19
SHACO LAKE,4887,2,481542,903109,2006,10.05,48,15,42,90,31,09
SHACO LAKE,4887,2,481542,903109,2007,10.05,48,15,42,90,31,09
SHADOW LAKE,4889,1,444221,784741,2003,12.35,44,42,21,78,47,41
SHADOW LAKE,4889,1,444221,784741,2004,7.85,44,42,21,78,47,41
SHADOW LAKE,4889,2,444351,784740,2006,6.3,44,43,51,78,47,40
SHADOW LAKE (KINMOUNT),7563,1,444547,783728,2013,46,44,45,47,78,37,28
SHAKWA LAKE,4894,1,464610,815904,2004,6.7,46,46,10,81,59,04
SHALLOW LAKE,7416,1,493917,831702,2005,7.6,49,39,17,83,17,02
SHALLOW LAKE,7416,2,493842,831642,2005,8.45,49,38,42,83,16,42
SHANNON LAKE,4898,1,494808,832242,2005,9.2,49,48,08,83,22,42
SHANNON LAKE,4898,2,494646,832343,2005,9.35,49,46,46,83,23,43
SHARBOT LAKE,4903,1,444549,763852,2008,9.2,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2009,14.4,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2010,10.6,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2011,9.1,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2012,8.6,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2013,8.8,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2014,8.8,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2015,8,44,45,49,76,38,52
SHARBOT LAKE,4903,1,444549,763852,2016,9.3,44,45,49,76,38,52
SHARBOT LAKE,4903,3,444427,763924,2002,15.25,44,44,27,76,39,24
SHARBOT LAKE,4903,4,444610,764320,2002,13.9,44,46,10,76,43,20
SHARBOT LAKE,4903,4,444610,764320,2003,9.75,44,46,10,76,43,20
SHARBOT LAKE,4903,4,444610,764320,2004,11.35,44,46,10,76,43,20
SHARBOT LAKE,4903,4,444610,764320,2005,11.25,44,46,10,76,43,20
SHARBOT LAKE,4903,4,444610,764320,2006,10.35,44,46,10,76,43,20
SHARBOT LAKE,4903,4,444610,764320,2007,8.25,44,46,10,76,43,20
SHARBOT LAKE,4903,4,444610,764320,2008,10.85,44,46,10,76,43,20
SHARBOT LAKE,4903,5,444611,764308,2002,11.95,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2003,15.05,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2004,10.1,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2005,8.85,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2006,9.95,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2007,8.05,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2008,8.4,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2009,7.55,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2010,9.6,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2011,19.8,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2012,7.9,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2014,7.8,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2015,7.8,44,46,11,76,43,08
SHARBOT LAKE,4903,5,444611,764308,2016,10.9,44,46,11,76,43,08
SHARBOT LAKE,4903,6,444558,764326,2005,9.55,44,45,58,76,43,26
SHARBOT LAKE,4903,6,444558,764326,2012,8.6,44,45,58,76,43,26
SHARBOT LAKE,4903,7,444603,764218,2005,9.8,44,46,03,76,42,18
SHARBOT LAKE,4903,7,444603,764218,2012,9.2,44,46,03,76,42,18
SHARP LAKE,4905,1,472521,794417,2006,6.8,47,25,21,79,44,17
SHARP LAKE,4905,1,472521,794417,2013,8.3,47,25,21,79,44,17
SHARP LAKE,4905,2,472427,794400,2006,7.95,47,24,27,79,44,00
SHARP LAKE,4905,2,472427,794400,2013,8.7,47,24,27,79,44,00
SHARP LAKE,4905,3,472413,794403,2006,7.25,47,24,13,79,44,03
SHARP LAKE,4905,3,472413,794403,2013,8.4,47,24,13,79,44,03
SHARP LAKE,4905,4,472414,794340,2006,11.9,47,24,14,79,43,40
SHARP LAKE,4905,5,474416,794416,2014,7.6,47,44,16,79,44,16
SHARP LAKE,4905,6,472427,794401,2014,7.8,47,24,27,79,44,01
SHARP LAKE,4905,7,472411,794404,2014,7.4,47,24,11,79,44,04
SHAWANAGA LAKE,4910,3,453402,795838,2004,7.3,45,34,02,79,58,38
SHAWANAGA LAKE,4910,3,453402,795838,2005,9.3,45,34,02,79,58,38
SHAWANAGA LAKE,4910,3,453402,795838,2006,5.45,45,34,02,79,58,38
SHAWANAGA LAKE,4910,3,453402,795838,2007,8.5,45,34,02,79,58,38
SHAWANAGA LAKE,4910,3,453402,795838,2008,9.6,45,34,02,79,58,38
SHAWANAGA LAKE,4910,3,453402,795838,2009,9.55,45,34,02,79,58,38
SHAWANAGA LAKE,4910,5,453437,795615,2002,17.2,45,34,37,79,56,15
SHAWANAGA LAKE,4910,5,453437,795615,2003,7.25,45,34,37,79,56,15
SHAWANAGA LAKE,4910,5,453437,795615,2005,7.6,45,34,37,79,56,15
SHAWANAGA LAKE,4910,5,453437,795615,2006,5.475,45,34,37,79,56,15
SHAWANAGA LAKE,4910,5,453437,795615,2007,9.2,45,34,37,79,56,15
SHAWANAGA LAKE,4910,5,453437,795615,2008,10,45,34,37,79,56,15
SHAWANAGA LAKE,4910,5,453437,795615,2009,9.35,45,34,37,79,56,15
SHAWANAGA LAKE,4910,6,453412,795704,2015,9.8,45,34,12,79,57,04
SHAWANAGA LAKE,4910,7,453359,795859,2015,8.6,45,33,59,79,58,59
SHAWANDASEE LAKE,4911,1,452607,784704,2002,8.55,45,26,07,78,47,04
SHAWENEGOG LAKE,7294,1,445451,770309,2003,6.3,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2004,8.85,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2005,7.35,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2006,7.6,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2008,7.5,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2010,7.2,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2011,6.8,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2012,7.8,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2013,6.5,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2014,15.4,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2015,7.7,44,54,51,77,03,09
SHAWENEGOG LAKE,7294,1,445451,770309,2016,5.3,44,54,51,77,03,09
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2002,14.4166666666667,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2003,14.39,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2004,10.9833333333333,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2005,12.0083333333333,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2006,14.51,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2007,14.79,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2008,12.23,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2009,10.45,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2010,10.9333333333333,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2011,11.5,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2012,11.38,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2013,14.15,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2014,11.9,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2015,11.98,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,1,483702,900721,2016,10.66,48,37,02,90,07,21
SHEBANDOWAN LAKE (LOWER),6675,2,483606,901249,2004,11,48,36,06,90,12,49
SHEBANDOWAN LAKE (LOWER),6675,2,483606,901249,2006,8.75,48,36,06,90,12,49
SHEBANDOWAN LAKE (LOWER),6675,3,483711,900421,2012,10.3,48,37,11,90,04,21
SHEBANDOWAN LAKE (LOWER),6675,3,483711,900421,2014,9.1,48,37,11,90,04,21
SHEBANDOWAN LAKE (LOWER),6675,3,483711,900421,2015,12.2,48,37,11,90,04,21
SHEBANDOWAN LAKE (LOWER),6675,3,483711,900421,2016,13.5,48,37,11,90,04,21
SHEBANDOWAN LAKE (LOWER),6675,4,483612,901312,2014,7.1,48,36,12,90,13,12
SHEBANDOWAN LAKE (LOWER),6675,4,483612,901312,2015,7.8,48,36,12,90,13,12
SHEBANDOWAN LAKE (LOWER),6675,4,483612,901312,2016,8.4,48,36,12,90,13,12
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2002,11.38,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2003,11.06,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2004,11.5166666666667,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2005,8.4,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2006,8.70833333333333,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2007,12.1166666666667,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2008,13.2166666666667,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2009,9.25833333333333,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2010,9,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2011,9.66666666666667,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2012,10.2833333333333,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2013,9.21666666666667,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2014,9.6,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2015,8.94,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,1,483743,901113,2016,9.48,48,37,43,90,11,13
SHEBANDOWAN LAKE (MIDDLE),3205,2,483904,901923,2004,10.4,48,39,04,90,19,23
SHEBANDOWAN LAKE (MIDDLE),3205,2,483904,901923,2006,8.5,48,39,04,90,19,23
SHEBANDOWAN LAKE (MIDDLE),3205,2,483904,901923,2016,8.9,48,39,04,90,19,23
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2000,6.6,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2002,12.1166666666667,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2003,8.03333333333333,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2004,8.41666666666667,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2005,7.51666666666667,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2006,7.13,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2007,8.17,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2008,12.5875,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2009,9.8625,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2010,9.51666666666667,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2011,7.7,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2012,7.71666666666667,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2013,8.70833333333333,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2014,7.4,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2015,7.85,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,1,483607,903112,2016,8.26666666666667,48,36,07,90,31,12
SHEBANDOWAN LAKE (UPPER),5637,2,483753,902400,2004,7.4,48,37,53,90,24,00
SHEBANDOWAN LAKE (UPPER),5637,2,483753,902400,2006,10.15,48,37,53,90,24,00
SHEBESHEKONG LAKE,4913,1,452710,801205,2004,9.25,45,27,10,80,12,05
SHEBESHEKONG LAKE,4913,1,452710,801205,2005,8.75,45,27,10,80,12,05
SHEBESHEKONG LAKE,4913,1,452710,801205,2006,9.35,45,27,10,80,12,05
SHEBESHEKONG LAKE,4913,2,452617,801116,2004,10.2,45,26,17,80,11,16
SHEBESHEKONG LAKE,4913,2,452617,801116,2005,9.25,45,26,17,80,11,16
SHEBESHEKONG LAKE,4913,2,452617,801116,2006,10.35,45,26,17,80,11,16
SHEBESHEKONG LAKE,4913,3,452707,801200,2005,9.55,45,27,07,80,12,00
SHEBESHEKONG LAKE,4913,3,452707,801200,2006,8.1,45,27,07,80,12,00
SHEBESHEKONG LAKE,4913,3,452707,801200,2007,35.25,45,27,07,80,12,00
SHEBESHEKONG LAKE,4913,3,452707,801200,2008,6.5,45,27,07,80,12,00
SHEBESHEKONG LAKE,4913,4,452707,801200,2005,8.2,45,27,07,80,12,00
SHEBESHEKONG LAKE,4913,5,452618,801129,2005,8.55,45,26,18,80,11,29
SHEBESHEKONG LAKE,4913,6,452632,801105,2005,8.4,45,26,32,80,11,05
SHEBESHEKONG LAKE,4913,7,452617,801041,2005,8.8,45,26,17,80,10,41
SHEBESHEKONG LAKE,4913,8,452635,801106,2015,9.6,45,26,35,80,11,06
SHEBESHEKONG LAKE,4913,9,452612,801018,2015,9.5,45,26,12,80,10,18
SHEBESHEKONG LAKE,4913,10,452706,801200,2015,9,45,27,06,80,12,00
SHEBESHEKONG LAKE,4913,11,452621,801116,2015,9.4,45,26,21,80,11,16
SHEFFIELD LONG LAKE,7395,1,443536,770037,2005,13.1,44,35,36,77,00,37
SHEFFIELD LONG LAKE,7395,1,443536,770037,2006,15.2,44,35,36,77,00,37
SHEFFIELD LONG LAKE,7395,1,443536,770037,2007,9.75,44,35,36,77,00,37
SHEFFIELD LONG LAKE,7395,1,443536,770037,2008,9.5,44,35,36,77,00,37
SHELDRAKE LAKE,4919,1,444850,771626,2010,10.4,44,48,50,77,16,26
SHELDRAKE LAKE,4919,1,444850,771626,2011,7.8,44,48,50,77,16,26
SHELDRAKE LAKE,4919,1,444850,771626,2012,11.1,44,48,50,77,16,26
SHELDRAKE LAKE,4919,1,444850,771626,2014,10.4,44,48,50,77,16,26
SHELDRAKE LAKE,4919,1,444850,771626,2015,16.3,44,48,50,77,16,26
SHELDRAKE LAKE,4919,2,444851,771617,2015,33.7,44,48,51,77,16,17
SHERBORNE LAKE,4923,1,451030,784648,2002,4.05,45,10,30,78,46,48
SHERBORNE LAKE,4923,1,451030,784648,2015,5.1,45,10,30,78,46,48
SHERBORNE LAKE,4923,2,451036,784657,2015,4.9,45,10,36,78,46,57
SHERBORNE LAKE,4923,3,451117,784659,2015,10,45,11,17,78,46,59
SHERWOOD LAKE,7161,1,494618,945259,2005,4.45,49,46,18,94,52,59
SHERWOOD LAKE,7161,1,494618,945259,2006,8.35,49,46,18,94,52,59
SHERWOOD LAKE,7161,1,494618,945259,2007,6.25,49,46,18,94,52,59
SHERWOOD LAKE,7161,1,494618,945259,2008,14.95,49,46,18,94,52,59
SHERWOOD LAKE,7161,2,494620,950658,2014,4.2,49,46,20,95,06,58
SHERWOOD LAKE,7161,2,494620,950658,2015,6.2,49,46,20,95,06,58
SHERWOOD LAKE,7161,2,494620,950658,2016,6.7,49,46,20,95,06,58
SHINING TREE LAKE,7347,1,473337,811554,2004,9.7,47,33,37,81,15,54
SHINING TREE LAKE,7347,2,473516,811811,2004,8.3,47,35,16,81,18,11
SHOAL LAKE,7012,1,493710,945900,2002,22.85,49,37,10,94,59,00
SHOAL LAKE,7012,1,493710,945900,2003,13.6,49,37,10,94,59,00
SHOAL LAKE,7012,1,493710,945900,2004,15.6,49,37,10,94,59,00
SHOAL LAKE,7012,1,493710,945900,2005,14.8,49,37,10,94,59,00
SHOAL LAKE,7012,1,493710,945900,2006,14.85,49,37,10,94,59,00
SHOAL LAKE,7012,3,493711,945824,2002,28.35,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2003,20.35,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2004,22.75,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2005,16.25,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2006,20.55,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2007,21.9,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2008,24.15,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2009,7.5,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2010,17.7,49,37,11,94,58,24
SHOAL LAKE,7012,3,493711,945824,2011,24,49,37,11,94,58,24
SHOAL LAKE,7012,4,493638,950533,2002,21.2333333333333,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2003,19.55,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2004,23.55,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2005,15.3,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2006,17.3,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2007,23.95,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2008,23.65,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2009,20.5,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2010,16.2,49,36,38,95,05,33
SHOAL LAKE,7012,4,493638,950533,2011,14.1,49,36,38,95,05,33
SHOAL LAKE,7012,6,493600,945800,2006,15.55,49,36,00,94,58,00
SHOAL LAKE,7012,7,493655,945830,2002,24.6,49,36,55,94,58,30
SHOAL LAKE,7012,8,493300,945641,2003,15.5,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2004,14.65,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2005,15.2,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2006,15.55,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2007,18,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2008,13,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2009,15.75,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2010,15.5,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2011,14.1,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2012,17.3,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2013,14.7,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2014,12.3,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2015,13.3,49,33,00,94,56,41
SHOAL LAKE,7012,8,493300,945641,2016,15,49,33,00,94,56,41
SHOAL LAKE,7012,9,493314,950330,2003,15,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2004,13.3,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2005,14.65,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2006,15.25,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2007,14.2,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2008,13.85,49,33,14,95,03,30
SHOAL LAKE,7012,9,493314,950330,2009,13.2,49,33,14,95,03,30
